point_idx,sim_idx,parcelle,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,N_lixi,DeltaCorg,Yield
6381,63,beauce_5_sa_081,3.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,59.12031457454109,-29.931351774945853,126.09728446076817,225.41700166447055,286.06632615383614,348.27101125869865,67.74755733069628,55.0,51.29717266103618,14.565169428906454,22.015332205299018,53.491720024151,19.77,-575.6,3.92
6382,63,beauce_5_sa_082,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,72.38135064813018,-24.0,157.12007321186678,289.25852063943904,296.2680963190946,330.09395926080674,37.28556107714721,55.0,97.0505382715058,55.0,78.52607312910452,55.0,23.95,-631.65,4.72
6383,63,beauce_5_sa_083,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,46.48149361959326,-37.82124591384227,200.366885856036,270.6719676579329,281.5,357.0468591344892,70.10057232469633,35.731753193934985,38.03246533991544,14.79371367142632,55.0,55.0,14.36,-593.23,4.15
6384,63,beauce_5_sa_084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.88495863415474,-24.0,214.5,266.5,281.5,361.30687050548266,55.0,55.0,55.0,55.0,55.0,55.0,27.67,-624.49,4.28
6385,63,beauce_5_sa_085,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,75.6454678346424,-24.0,155.21783573282454,249.94840596574332,266.3374972734725,349.0590320874212,52.545010814409395,55.0,14.106208361079752,55.0,31.22049055169717,44.673600353422806,23.23,-611.47,4.36
6386,63,beauce_5_sa_086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.42056186139349,-24.0,214.5,266.5,281.5,369.3345886582055,55.0,55.0,55.0,55.0,55.0,55.0,24.49,-606.63,4.06
6387,63,beauce_5_sa_087,3.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,53.04933682950149,-22.048032184956,135.7724288909718,226.73585938521023,294.00691646346434,333.01725383076166,97.722870111354,55.0,26.68930096906373,55.0,69.212835006354,54.59412652296152,19.2,-586.4,3.96
6388,63,beauce_5_sa_088,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,69.33646572827215,-25.220737710466764,214.5,266.5,281.5,331.44821822461614,55.0,55.0,55.0,55.0,55.0,55.0,20.21,-588.55,4.19
6389,63,beauce_5_sa_089,3.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,47.630386735885466,-24.0,265.14027100798853,213.6791596759086,265.29103340398257,378.5721929530797,73.7407886094959,29.619934169701505,82.15232911015248,55.0,68.11576890033709,55.0,30.03,-622.11,3.66
6390,63,beauce_5_sa_090,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45.02473045299091,-24.0,293.38362359986854,266.5,281.5,372.7949211647345,62.2198547758872,50.29069379537185,55.0,55.0,55.0,55.0,29.55,-636.05,3.67
6391,63,beauce_5_sa_091,2.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,48.784219003605706,-32.265688453151185,291.20870398003774,271.57646765200786,281.5,363.3534502527432,17.012331612783505,64.02496900287667,96.20810948959011,95.883487634817,55.0,55.0,15.93,-601.67,4.03
6392,63,beauce_5_sa_092,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,94.18483787698642,-35.08873871562647,214.5,266.5,281.5,344.8039411162565,55.0,55.0,55.0,55.0,55.0,55.0,21.84,-589.66,4.26
6393,63,beauce_5_sa_093,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.60314260425238,-13.4554045397223,275.3111147384932,266.5,281.5,360.34612530290366,24.815573687466724,55.0,55.0,55.0,55.0,55.0,22.25,-606.56,3.95
6394,63,beauce_5_sa_094,2.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,64.26873594843876,-29.588654741736185,230.8875539221036,262.30800176374197,281.5,366.44621729460687,45.05512378852772,55.0,71.39694641927521,33.73952304810071,55.0,55.0,21.83,-571.69,3.94
6395,63,beauce_5_sa_095,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,79.60432349872266,-24.0,267.58078931116427,257.5802195865114,252.2973198099587,354.7581606838909,88.27753233165514,55.0,34.50633535879141,55.0,94.78208389357678,77.46336055508384,25.25,-628.43,4.47
6396,63,beauce_5_sa_096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.49585355211218,-24.0,214.5,266.5,281.5,328.73282102890835,55.0,55.0,55.0,55.0,55.0,55.0,21.51,-599.1,4.24
6397,63,beauce_5_sa_097,2.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47.88069240121957,-21.276948684618567,304.6046886130133,233.16878509141964,281.5,330.8570094806704,43.26496684841936,55.0,17.13595202997817,55.0,55.0,55.0,19.39,-592.75,3.87
6398,63,beauce_5_sa_098,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,98.99903950495352,-24.0,120.9831787353823,282.34531168182644,248.1447641226036,382.9883496941015,47.76299084781577,55.0,56.29806868175811,55.0,93.50760704122882,18.762849613762853,30.0,-610.45,4.0
6399,63,beauce_5_sa_099,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,98.13457410154508,-24.0,132.60802132491506,246.3452586056963,307.70324787330406,335.27532076388144,84.65034591204682,55.0,63.980757231080936,55.0,94.20083739050288,55.0,31.38,-629.74,4.52
6400,64,beauce_5_sa_000,3.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,0.0,0.0,3.0,1.0,96.15436945972772,-24.0,123.1493206102844,246.57757688021465,258.18146452326204,336.475705794068,95.97845371909362,55.0,58.33455690919246,82.527086188204,14.20241495502543,34.36606025984139,30.76,-633.51,4.55
6401,64,beauce_5_sa_001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.58255259871798,-26.859674991456437,214.5,266.5,281.5,376.2121850847036,55.0,55.0,55.0,55.0,55.0,55.0,26.91,-582.51,3.67
6402,64,beauce_5_sa_002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.13872541313036,-24.0,142.25610960680748,266.5,281.5,350.6091290841076,72.79657280904198,55.0,55.0,55.0,55.0,55.0,25.74,-627.77,4.45
6403,64,beauce_5_sa_003,2.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,59.4256520448904,-35.38897288393238,237.2783701596604,264.13444941940804,281.5,383.87012004699426,63.24795495490339,96.94735677835232,45.8536525231854,35.504706645070854,55.0,55.0,25.61,-571.52,3.72
6404,64,beauce_5_sa_004,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,78.75386971014903,-24.0,269.0350468001507,248.48901627944892,281.5,378.19874335939807,90.28302043022448,55.0,85.66770828918189,57.9017282379575,55.0,55.0,27.41,-615.06,4.17
6405,64,beauce_5_sa_005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.05713371021164,-24.0,214.5,266.5,281.5,323.8581906988848,55.0,55.0,55.0,55.0,55.0,55.0,24.52,-636.25,4.72
6406,64,beauce_5_sa_006,3.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,3.0,0.0,94.6020427354254,-39.89313222292332,287.23139888034507,229.64104368610825,247.62778490126735,338.68814463676847,95.86691243834736,90.18930014971836,75.96622870119359,57.93366038383672,40.79868887997618,55.0,21.92,-604.12,4.52
6407,64,beauce_5_sa_007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.69896288475308,-24.0,214.5,266.5,281.5,334.2167002981219,55.0,55.0,55.0,55.0,55.0,55.0,20.89,-603.76,4.15
6408,64,beauce_5_sa_008,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,94.89967762654176,-9.16609566523907,129.20884806490278,214.83516476505147,281.5,365.39334749179534,24.25373850494178,83.97215549950737,85.20931974474446,83.06476743455605,55.0,55.0,26.14,-626.36,4.41
6409,64,beauce_5_sa_009,1.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.8909892577329,-38.52933924391107,228.20618384158897,266.5,281.5,328.2111336028595,21.480386019584365,37.73397419896449,55.0,55.0,55.0,55.0,21.58,-582.98,4.38
6410,64,beauce_5_sa_010,2.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,58.13758872274063,-9.256324466313735,225.54936554171292,232.28123731295412,281.5,348.74930525529703,89.4951509091492,38.07999102177203,87.7857342761656,55.0,55.0,55.0,22.27,-626.0,4.13
6411,64,beauce_5_sa_011,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70.847653194287,-43.181644194599066,320.81641377612164,266.5,281.5,381.1071261849958,28.807860298658767,55.0,55.0,55.0,55.0,55.0,23.21,-557.11,3.86
6412,64,beauce_5_sa_012,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,61.16896446833333,-24.0,307.81956754188957,315.8099878731774,281.5,326.2453514249307,65.1475568770208,91.44941701228706,46.95881317316402,55.0,55.0,55.0,22.06,-611.43,4.3
6413,64,beauce_5_sa_013,3.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,47.3949841852041,-24.0,232.07856292024815,212.58088130617577,313.91876254657683,367.0988547132835,96.94478648306028,55.0,97.9443693117176,55.0,59.23026308663786,45.4996919568752,26.1,-614.72,3.77
6414,64,beauce_5_sa_014,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,86.30146423226162,-23.27483407619087,214.5,266.5,281.5,329.6104837764598,55.0,55.0,55.0,55.0,55.0,55.0,28.22,-627.42,4.67
6415,64,beauce_5_sa_015,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,94.40628293302784,-24.0,163.68955777129736,266.5,281.5,329.72924125123154,39.08485783312475,15.072858175949278,55.0,55.0,55.0,55.0,33.32,-638.7,4.52
6416,64,beauce_5_sa_016,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,105.2120274743548,-25.951007467288218,207.2498689063131,248.14923747764948,281.5,374.49822834853376,84.77062076161377,14.77471987005015,59.40754893397872,59.0998439703757,55.0,55.0,25.74,-608.62,4.29
6417,64,beauce_5_sa_017,2.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,97.10836269012415,-24.0,175.32889673005437,299.7095084366369,281.5,330.25970822665766,87.66190814183004,26.235609399601604,46.51956463642813,59.20058990711397,55.0,55.0,34.75,-639.31,4.47
6418,64,beauce_5_sa_018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.50184065282174,-24.0,214.5,266.5,281.5,339.40294688407727,55.0,55.0,55.0,55.0,55.0,55.0,21.36,-601.9,3.91
6419,64,beauce_5_sa_019,3.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,47.758174018777616,-24.0,212.4133149241871,320.27581557632095,315.6823209567739,376.2615635181557,48.08637867627122,99.42695425662367,27.095189727811345,33.84838774838313,81.2538134572444,55.0,29.6,-620.85,3.66
6420,64,beauce_5_sa_020,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,104.27344542477069,-18.626391593766307,214.5,266.5,281.5,344.69289514103116,55.0,55.0,55.0,55.0,55.0,55.0,26.05,-625.04,4.49
6421,64,beauce_5_sa_021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.70649373999764,-24.0,214.5,266.5,281.5,376.18219998493566,55.0,55.0,55.0,55.0,55.0,55.0,30.76,-616.34,4.06
6422,64,beauce_5_sa_022,3.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,0.0,0.0,3.0,3.0,1.0,0.0,57.66023086515256,-38.44240797259097,216.7710225595223,264.76368956989654,251.832556300265,377.8115514730856,68.29911155497297,81.11882675072397,55.22128372665816,76.5256317270409,78.58710054558556,55.0,23.09,-583.77,3.84
6423,64,beauce_5_sa_023,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,101.70430533625344,-40.97599805957255,214.5,266.5,281.5,381.235422750514,55.0,55.0,55.0,55.0,55.0,55.0,25.5,-577.07,3.99
6424,64,beauce_5_sa_024,2.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,68.60337441280296,-24.0,203.1635038900113,302.8530889055646,281.5,323.88564658094856,91.2581765622276,55.0,13.216889275615172,30.27125830125752,55.0,55.0,24.52,-636.25,4.72
6425,64,beauce_5_sa_025,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,85.57367086648868,-5.14286994995706,227.2394678625259,248.35384212784749,281.5,374.4041190304673,60.02040455249051,27.111812868143083,81.8128999844112,58.159395258209315,55.0,55.0,27.34,-632.29,4.33
6426,64,beauce_5_sa_026,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,69.84057291428935,-24.0,192.0759373269514,220.8004567040335,272.7673931215547,329.9736060162266,75.20255246711992,55.0,56.02055194521527,12.875900739255442,54.463866386008235,36.769001244985425,23.32,-619.26,4.54
6427,64,beauce_5_sa_027,2.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,2.0,3.0,0.0,58.57365798794314,-24.0,316.3185916478185,283.9042097480565,281.5,365.7570198955328,92.12557519746063,26.15015852866367,42.32501984932051,42.24914005856839,55.0,55.0,24.93,-598.91,3.94
6428,64,beauce_5_sa_028,2.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,48.750233306918915,-24.0,167.18206103775103,294.2397021809827,281.5,367.0135420127452,54.294807996338605,80.66256692701427,24.826862312325808,55.0,55.0,55.0,24.94,-593.69,3.66
6429,64,beauce_5_sa_029,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,61.28743481196432,-24.0,136.8205453779724,227.58854920991757,300.03080710500507,327.14016094748195,69.24991150063849,55.0,38.88278237794748,55.0,51.63641350774101,26.724796989751376,21.61,-602.68,4.22
6430,64,beauce_5_sa_030,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,48.28375488674688,-29.079107897640753,214.5,266.5,281.5,339.4544640213063,55.0,55.0,55.0,55.0,55.0,55.0,16.21,-592.44,4.06
6431,64,beauce_5_sa_031,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,57.63112577644892,-6.040733142617654,111.77025747164708,302.5238192434348,317.18691865033657,346.39444127551803,34.57291109255934,55.0,84.9097113634886,55.0,71.07654397378548,55.0,21.6,-612.92,4.09
6432,64,beauce_5_sa_032,2.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,68.11822041293969,-5.03972170122443,252.46396624581865,243.68790438471547,281.5,364.12242196987086,33.150849703536885,23.006347018676895,92.52794932165725,48.597798216903264,55.0,55.0,24.37,-612.99,4.23
6433,64,beauce_5_sa_033,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.16535108731944,-41.767408433205766,307.93014638876593,266.5,281.5,355.6301792649018,19.15197435981333,55.0,55.0,55.0,55.0,55.0,20.96,-569.53,4.14
6434,64,beauce_5_sa_034,3.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,71.96528339166815,-24.0,163.60612114610603,290.65280749504495,322.2743210896046,331.37326847813654,98.67906205027327,55.0,35.96200156468998,84.97985080461943,81.96118249763379,55.0,23.73,-628.27,4.65
6435,64,beauce_5_sa_035,2.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.47222768492051,-25.444034974215697,205.77457576308973,314.2168772737341,281.5,347.9279518684136,46.92392504946754,55.0,96.52503665158363,55.0,55.0,55.0,20.03,-589.53,4.15
6436,64,beauce_5_sa_036,2.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,60.901686794463544,-24.0,263.37740009277763,317.52391344750055,281.5,381.3327212888116,69.28763039364623,98.12859350451232,74.9950605295208,65.71074975126959,55.0,55.0,28.12,-605.96,3.81
6437,64,beauce_5_sa_037,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.297897397659305,-22.325085673638068,197.6319535709817,266.5,281.5,335.06755863240727,86.9526925971024,55.0,55.0,55.0,55.0,55.0,19.95,-590.66,3.85
6438,64,beauce_5_sa_038,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,56.70101706209605,-38.04310830479333,269.93425123457166,223.70828448904737,278.709432941662,355.63348640389506,48.95632452226083,55.0,52.05166853547215,55.0,53.14306902686909,55.0,16.35,-573.11,3.96
6439,64,beauce_5_sa_039,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.94300920616988,-28.468323572387902,109.45180484664606,305.0281958029003,281.5,351.515131200731,34.482887635796146,67.37242780303228,39.90747213760154,55.0,55.0,55.0,21.68,-579.66,4.12
6440,64,beauce_5_sa_040,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,49.051132800879934,-24.524550820884254,125.35460960065976,266.5,281.5,349.6368403560063,38.827697675813496,55.0,55.0,55.0,55.0,55.0,21.23,-596.76,3.87
6441,64,beauce_5_sa_041,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,96.3287360792035,-34.098328711629314,190.37634460460183,266.5,281.5,329.89196601145517,55.53088814438617,34.70635603024027,55.0,55.0,55.0,55.0,29.55,-624.74,4.59
6442,64,beauce_5_sa_042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.95389201128908,-24.0,214.5,266.5,281.5,359.95698643022376,55.0,55.0,55.0,55.0,55.0,55.0,26.68,-629.15,4.38
6443,64,beauce_5_sa_043,3.0,1.0,1.0,3.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,101.8541324144836,-15.388175314261236,181.6769466362706,269.78304590421385,245.1156536932492,334.4670713414768,26.957254079113724,55.0,74.37533704060638,55.0,34.68509865476607,83.65305120298967,31.35,-634.12,4.61
6444,64,beauce_5_sa_044,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.777566370585,-24.0,251.32466161166056,266.5,281.5,355.7589371248071,40.7549560126921,55.0,55.0,55.0,55.0,55.0,23.59,-612.74,4.34
6445,64,beauce_5_sa_045,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.4930800868984,-24.0,167.2794473111225,266.5,281.5,329.1851183492563,85.47372751331046,55.0,55.0,55.0,55.0,55.0,22.27,-606.59,4.31
6446,64,beauce_5_sa_046,3.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,48.56432488862456,-24.0,175.0056804608489,302.3215511454887,254.6265649702567,327.78956213835204,95.48978283232238,51.58957585290042,65.89025905818418,55.0,11.706883262237165,30.86771510149745,20.22,-604.06,4.0
6447,64,beauce_5_sa_047,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,104.61739846681384,-31.533655416123317,186.2482065580375,249.28911577532037,281.5,375.44709845446425,74.95441407858515,55.0,15.796283400029804,55.0,55.0,55.0,25.04,-593.21,4.15
6448,64,beauce_5_sa_048,3.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,57.28622733982584,-24.0,284.96425529656574,290.54722794914295,282.4347975389423,324.19939041448833,77.2319960600719,55.0,23.115215912276355,55.0,95.85922661370928,71.92849470249986,20.86,-612.65,4.26
6449,64,beauce_5_sa_049,2.0,1.0,1.0,2.0,1.0,3.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,92.77870279902385,-38.70379974355684,202.68485008713725,227.65418059431093,281.5,382.1244294671098,24.583649788491257,91.67781979359472,26.64122493262549,55.0,55.0,55.0,23.32,-566.36,3.87
6450,64,beauce_5_sa_050,1.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,80.60795852733638,-43.78041589249229,305.1538222556148,266.5,281.5,368.2976598648768,53.532328071272936,55.0,55.0,55.0,55.0,55.0,21.31,-560.94,4.02
6451,64,beauce_5_sa_051,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,72.28932090704632,-8.87787248423382,214.5,266.5,281.5,333.6438790207404,55.0,55.0,55.0,55.0,55.0,55.0,22.7,-619.59,4.49
6452,64,beauce_5_sa_052,3.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,74.60081425055361,-39.03351797327854,156.02119829741943,214.12014521708383,289.19465325489335,336.7323654296605,53.150394209263645,55.0,24.73359760584961,55.0,25.667816992555817,21.184845857644973,18.93,-554.01,4.1
6453,64,beauce_5_sa_053,2.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,71.11487591297241,-16.81381731101603,279.51545368858575,216.5293776736527,281.5,337.16157906335553,47.41870789121981,55.0,59.34301817344053,24.277423395704833,55.0,55.0,20.58,-596.86,4.18
6454,64,beauce_5_sa_054,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,2.0,2.0,2.0,61.10361323511926,-16.338312073238438,252.25585593346457,222.82372078707323,317.64392480871925,344.8732877939854,29.330925216581335,46.21008572144946,10.647669670185795,47.91722776722407,91.42942366808468,23.14201545578274,21.01,-607.05,4.06
6455,64,beauce_5_sa_055,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.63965682702651,-24.0,245.247269231278,317.4578991785941,317.6971763470857,367.45730441835246,22.845719537143935,55.0,95.33509285847197,55.0,73.10565919918342,55.0,24.94,-593.69,3.66
6456,64,beauce_5_sa_056,2.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,78.44570186290531,-38.66744918656942,193.8667616924652,260.45161227942884,281.5,331.85786026669587,83.7277484449097,55.0,57.45391071633762,55.0,55.0,55.0,20.78,-578.5,4.29
6457,64,beauce_5_sa_057,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,68.9975935905866,-24.0,235.70255157162035,266.5,281.5,335.0733178165386,30.826474171901996,74.32837647171266,55.0,55.0,55.0,55.0,21.54,-588.32,4.22
6458,64,beauce_5_sa_058,2.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,49.724221241036176,-24.0,115.94489135420524,248.5785175714717,281.5,339.7853835005642,56.03778986102434,55.0,39.18417312738567,65.82465631941807,55.0,55.0,21.41,-602.81,3.91
6459,64,beauce_5_sa_059,3.0,1.0,0.0,3.0,0.0,3.0,1.0,3.0,1.0,2.0,0.0,0.0,2.0,3.0,48.083787654898266,-18.511188604924406,143.0861039998008,217.75306552730203,278.2614176653186,360.7287384504162,92.42582117259188,55.0,64.27133335678559,40.86453337544516,13.867557147364858,64.08884301880065,23.4,-598.28,3.68
6460,64,beauce_5_sa_060,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,2.0,86.24269240504412,-24.0,183.96590358627984,232.57478329690048,280.0237306261932,364.62313182674313,27.854673929248065,66.00450883549883,18.014059544947926,55.0,39.269847163858074,67.51396252493008,26.77,-628.71,4.38
6461,64,beauce_5_sa_061,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,94.73912472174848,-24.0,120.18841664689604,266.5,281.5,328.48396504736405,59.67139077575102,63.437217153175546,55.0,55.0,55.0,55.0,34.95,-645.86,4.49
6462,64,beauce_5_sa_062,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,65.6392780119389,-24.0,320.5860722623402,298.5384178470202,294.223616002728,375.1469460310158,47.317098940704426,12.79474468528041,21.12554196116264,55.0,78.65316013649296,55.0,25.29,-607.17,4.04
6463,64,beauce_5_sa_063,3.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,3.0,0.0,2.0,2.0,1.0,91.17689497310334,-24.0,183.67347166607308,303.2265529413177,245.27357325083773,338.6820381418528,10.547736950335125,95.45438328596848,52.93938812096407,41.85238820776656,80.89690168824788,99.64507301481618,28.58,-636.32,4.53
6464,64,beauce_5_sa_064,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.42929808092074,-10.550100098669162,116.1984808728636,266.5,281.5,342.7184804579451,81.8348243420064,27.940914657181143,55.0,55.0,55.0,55.0,26.01,-623.41,4.47
6465,64,beauce_5_sa_065,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.74520165794805,-43.91757441947103,214.5,266.5,281.5,366.1843957539611,55.0,55.0,55.0,55.0,55.0,55.0,13.42,-578.63,4.06
