feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,Milieu (Climat),Milieu (Sol),N_lixi,dCorg,rdt,point_idx,parcelle
1,1,60.0,-15.0,1.1,21.4,10.0,145.0,383.0,393.0,13.0,53.0,10.0,10.0,0,0,3.4031578947368417,-116.73473684210526,7.753333333333334,7052,beauce_5_sa_052
1,2,72.0,-7.0,1.0,20.4,22.7,265.0,383.0,393.0,342.0,59.3,10.0,10.0,0,0,1.7342105263157896,-44.68842105263158,7.763333333333334,7053,beauce_5_sa_053
1,0,105.0,-20.0,3.6,15.0,10.0,156.0,383.0,393.0,357.0,59.9,10.0,10.0,0,0,3.4378947368421056,-104.05368421052631,8.064444444444444,7054,beauce_5_sa_054
2,0,62.0,-20.0,2.1,15.0,10.0,110.0,297.0,393.0,329.0,49.5,77.4,10.0,0,0,7.555263157894737,-10.771052631578948,8.821111111111112,7055,beauce_5_sa_055
0,2,63.0,-36.0,1.5,18.6,14.3,259.0,383.0,393.0,332.0,10.0,10.0,10.0,0,0,0.6189473684210526,-87.61578947368422,5.489999999999999,7056,beauce_5_sa_056
3,1,105.0,-28.0,1.8,14.3,10.0,264.0,265.0,266.0,9.0,85.7,12.1,29.5,0,0,4.336315789473685,-19.64263157894737,8.874444444444444,7057,beauce_5_sa_057
1,0,92.0,-20.0,2.4,15.0,10.0,172.0,383.0,393.0,329.0,41.4,10.0,10.0,0,0,3.307894736842105,-80.03736842105263,7.2666666666666675,7058,beauce_5_sa_058
2,1,97.0,-37.0,2.8,16.7,10.0,204.0,235.0,393.0,343.0,18.8,45.0,10.0,0,0,1.175263157894737,-23.794210526315787,8.176666666666668,7059,beauce_5_sa_059
2,0,96.0,-20.0,2.2,15.0,10.0,222.0,289.0,393.0,327.0,10.8,45.7,10.0,0,0,4.736315789473685,-44.91315789473684,7.2555555555555555,7060,beauce_5_sa_060
1,2,46.0,-11.0,1.6,15.9,14.8,127.0,383.0,393.0,6.0,85.2,10.0,10.0,0,0,4.506842105263158,-89.05157894736843,8.563333333333333,7061,beauce_5_sa_061
3,1,95.0,-9.0,1.9,7.4,10.0,135.0,317.0,318.0,18.0,83.5,50.4,46.2,0,0,13.584210526315792,-47.92315789473684,8.995555555555557,7062,beauce_5_sa_062
3,1,100.0,-17.0,3.6,8.4,10.0,242.0,243.0,244.0,351.0,56.9,62.9,71.4,0,0,7.859473684210527,12.600526315789477,8.86111111111111,7063,beauce_5_sa_063
1,1,80.0,-32.0,3.7,23.3,10.0,294.0,383.0,393.0,345.0,46.7,10.0,10.0,0,0,1.7547368421052634,-47.90421052631579,7.282222222222223,7064,beauce_5_sa_064
0,1,61.0,-9.0,1.2,16.0,10.0,259.0,383.0,393.0,352.0,10.0,10.0,10.0,0,0,1.236842105263158,-126.15105263157892,5.245555555555556,7065,beauce_5_sa_065
2,2,76.0,-27.0,1.5,11.8,22.4,232.0,257.0,393.0,355.0,13.8,10.4,10.0,0,0,0.913157894736842,-79.4978947368421,6.7122222222222225,7066,beauce_5_sa_066
0,1,55.0,-38.0,3.2,21.4,10.0,259.0,383.0,393.0,345.0,10.0,10.0,10.0,0,0,0.5168421052631579,-114.57368421052632,5.497777777777778,7067,beauce_5_sa_067
2,0,57.0,-20.0,3.7,15.0,10.0,147.0,322.0,393.0,3.0,97.7,66.5,10.0,0,0,10.34,-88.87157894736842,8.998888888888889,7068,beauce_5_sa_068
0,0,64.0,-20.0,2.6,15.0,10.0,259.0,383.0,393.0,340.0,10.0,10.0,10.0,0,0,1.3773684210526316,-132.5842105263158,5.511111111111111,7069,beauce_5_sa_069
2,1,91.0,-25.0,2.4,11.5,10.0,183.0,218.0,393.0,339.0,51.8,55.9,10.0,0,0,2.576842105263158,-7.428947368421053,8.915555555555555,7070,beauce_5_sa_070
1,0,72.0,-20.0,2.2,15.0,10.0,202.0,383.0,393.0,364.0,28.3,10.0,10.0,0,0,1.7521052631578946,-121.99,6.885555555555555,7071,beauce_5_sa_071
2,0,61.0,-20.0,2.8,15.0,10.0,266.0,292.0,393.0,3.0,31.4,37.0,10.0,0,0,4.463157894736842,-128.9,7.967777777777779,7072,beauce_5_sa_072
0,0,75.0,-20.0,3.7,15.0,10.0,259.0,383.0,393.0,349.0,10.0,10.0,10.0,0,0,1.555263157894737,-133.67368421052632,5.445555555555555,7073,beauce_5_sa_073
1,0,88.0,-20.0,3.0,15.0,10.0,129.0,383.0,393.0,354.0,77.2,10.0,10.0,0,0,5.453684210526316,-72.84736842105262,8.256666666666668,7074,beauce_5_sa_074
0,2,56.0,-10.0,1.3,6.4,16.8,259.0,383.0,393.0,347.0,10.0,10.0,10.0,0,0,0.9747368421052632,-122.95631578947368,5.366666666666666,7075,beauce_5_sa_075
1,0,100.0,-20.0,4.0,15.0,10.0,120.0,383.0,393.0,354.0,61.6,10.0,10.0,0,0,4.107368421052631,-65.22894736842105,7.793333333333333,7076,beauce_5_sa_076
0,0,65.0,-20.0,4.0,15.0,10.0,259.0,383.0,393.0,15.0,10.0,10.0,10.0,0,0,1.9489473684210528,-161.59315789473683,5.145555555555556,7077,beauce_5_sa_077
3,0,67.0,-20.0,3.0,15.0,10.0,267.0,268.0,269.0,18.0,91.6,66.0,14.5,0,0,15.915263157894737,-61.58157894736842,8.748888888888889,7078,beauce_5_sa_078
3,0,53.0,-20.0,2.3,15.0,10.0,164.0,293.0,294.0,354.0,26.8,97.5,65.7,0,0,16.119473684210526,-58.897894736842105,8.931111111111111,7079,beauce_5_sa_079
1,0,75.0,-20.0,1.3,15.0,10.0,242.0,383.0,393.0,365.0,12.1,10.0,10.0,0,0,1.8521052631578947,-149.64263157894737,6.187777777777778,7080,beauce_5_sa_080
3,0,85.0,-20.0,1.5,15.0,10.0,177.0,301.0,302.0,345.0,13.9,75.4,72.2,0,0,13.417894736842106,-70.68684210526315,8.924444444444443,7081,beauce_5_sa_081
3,0,49.0,-20.0,3.4,15.0,10.0,282.0,283.0,284.0,345.0,71.9,52.7,62.8,0,0,18.15368421052632,-48.35421052631579,8.761111111111111,7082,beauce_5_sa_082
0,1,58.0,-29.0,3.8,7.3,10.0,259.0,383.0,393.0,11.0,10.0,10.0,10.0,0,0,1.2063157894736842,-159.1121052631579,5.351111111111111,7083,beauce_5_sa_083
1,1,58.0,-43.0,1.4,2.9,10.0,106.0,383.0,393.0,338.0,31.9,10.0,10.0,0,0,2.3889473684210527,-105.80894736842106,7.37,7084,beauce_5_sa_084
2,2,96.0,-11.0,3.3,9.5,9.0,161.0,254.0,393.0,323.0,66.7,39.0,10.0,0,0,4.097894736842105,-7.67684210526316,8.838888888888889,7085,beauce_5_sa_085
1,0,86.0,-20.0,2.1,15.0,10.0,141.0,383.0,393.0,337.0,85.9,10.0,10.0,0,0,5.513684210526315,-59.114210526315794,8.454444444444444,7086,beauce_5_sa_086
1,0,93.0,-20.0,1.7,15.0,10.0,156.0,383.0,393.0,352.0,48.5,10.0,10.0,0,0,3.0452631578947367,-145.89263157894737,8.022222222222222,7087,beauce_5_sa_087
2,0,77.0,-20.0,2.0,15.0,10.0,144.0,234.0,393.0,359.0,35.7,45.5,10.0,0,0,2.8684210526315788,-72.1478947368421,8.58,7088,beauce_5_sa_088
2,0,92.0,-20.0,1.6,15.0,10.0,149.0,212.0,393.0,356.0,49.1,56.3,10.0,0,0,3.736315789473684,-113.40842105263155,8.984444444444444,7089,beauce_5_sa_089
3,2,89.0,-8.0,3.0,24.3,19.8,279.0,280.0,285.0,336.0,65.5,46.6,63.1,0,0,12.317368421052633,9.406315789473682,8.903333333333332,7090,beauce_5_sa_090
2,0,51.0,-20.0,3.6,15.0,10.0,202.0,283.0,393.0,340.0,74.2,36.5,10.0,0,0,3.693157894736842,-47.19263157894736,8.873333333333333,7091,beauce_5_sa_091
2,1,55.0,-9.0,1.5,23.6,10.0,274.0,275.0,393.0,10.0,17.6,54.6,10.0,0,0,5.212105263157895,-101.86736842105265,7.748888888888889,7092,beauce_5_sa_092
1,0,102.0,-20.0,3.7,15.0,10.0,255.0,383.0,393.0,338.0,26.1,10.0,10.0,0,0,2.3673684210526313,-89.33631578947367,6.583333333333333,7093,beauce_5_sa_093
1,1,63.0,-6.0,1.9,9.4,10.0,249.0,383.0,393.0,328.0,52.4,10.0,10.0,0,0,1.5236842105263158,-46.20947368421053,7.609999999999999,7094,beauce_5_sa_094
0,1,104.0,-16.0,1.1,10.8,10.0,259.0,383.0,393.0,365.0,10.0,10.0,10.0,0,0,1.4942105263157894,-127.30947368421052,5.348888888888889,7095,beauce_5_sa_095
2,0,103.0,-20.0,2.9,15.0,10.0,284.0,285.0,393.0,337.0,38.1,23.3,10.0,0,0,4.853684210526316,-76.47684210526316,7.662222222222222,7096,beauce_5_sa_096
1,0,86.0,-20.0,2.8,15.0,10.0,287.0,383.0,393.0,364.0,40.1,10.0,10.0,0,0,2.5389473684210526,-129.97684210526316,7.34111111111111,7097,beauce_5_sa_097
1,1,87.0,-41.0,3.3,24.9,10.0,158.0,383.0,393.0,15.0,66.6,10.0,10.0,0,0,3.311578947368421,-73.14736842105263,8.272222222222222,7098,beauce_5_sa_098
2,2,91.0,-19.0,2.6,15.3,18.5,153.0,286.0,393.0,353.0,89.6,31.2,10.0,0,0,4.1031578947368414,-19.201052631578943,8.992222222222223,7099,beauce_5_sa_099
2,0,75.0,-20.0,2.8,15.0,10.0,157.0,234.0,393.0,328.0,73.7,94.1,10.0,0,0,5.65,-24.465263157894736,8.972222222222221,7100,beauce_5_sa_000
3,0,55.0,-20.0,1.5,15.0,10.0,262.0,263.0,287.0,363.0,79.2,49.5,20.0,0,0,12.994736842105263,-121.16105263157894,8.754444444444443,7101,beauce_5_sa_001
2,0,92.0,-20.0,1.3,15.0,10.0,190.0,216.0,393.0,347.0,36.5,26.8,10.0,0,0,2.4294736842105262,-102.91052631578948,8.337777777777779,7102,beauce_5_sa_002
1,2,90.0,-28.0,1.8,14.7,9.8,123.0,383.0,393.0,15.0,40.4,10.0,10.0,0,0,3.406315789473684,-109.26368421052632,7.414444444444445,7103,beauce_5_sa_003
0,0,89.0,-20.0,3.3,15.0,10.0,259.0,383.0,393.0,329.0,10.0,10.0,10.0,0,0,2.333157894736842,-96.80736842105264,5.077777777777778,7104,beauce_5_sa_004
2,0,90.0,-20.0,3.6,15.0,10.0,165.0,225.0,393.0,1.0,12.2,99.0,10.0,0,0,2.7673684210526317,-79.02842105263157,8.958888888888888,7105,beauce_5_sa_005
0,0,45.0,-20.0,2.1,15.0,10.0,259.0,383.0,393.0,334.0,10.0,10.0,10.0,0,0,1.3752631578947367,-117.7163157894737,5.237777777777778,7106,beauce_5_sa_006
3,2,73.0,-13.0,3.6,11.8,10.8,186.0,239.0,254.0,355.0,66.0,85.1,18.3,0,0,3.992631578947369,-17.521578947368422,8.956666666666667,7107,beauce_5_sa_007
3,0,76.0,-20.0,1.7,15.0,10.0,154.0,318.0,319.0,359.0,39.4,80.3,57.7,0,0,14.376842105263156,-108.3057894736842,8.961111111111112,7108,beauce_5_sa_008
0,1,95.0,-10.0,2.0,21.1,10.0,259.0,383.0,393.0,11.0,10.0,10.0,10.0,0,0,1.7442105263157894,-140.9378947368421,5.235555555555556,7109,beauce_5_sa_009
0,1,78.0,-43.0,4.0,18.6,10.0,259.0,383.0,393.0,336.0,10.0,10.0,10.0,0,0,0.7626315789473684,-82.38,5.437777777777778,7110,beauce_5_sa_010
2,0,77.0,-20.0,3.3,15.0,10.0,162.0,305.0,393.0,5.0,21.2,67.9,10.0,0,0,5.741578947368422,-80.14263157894737,8.253333333333334,7111,beauce_5_sa_011
1,0,104.0,-20.0,2.3,15.0,10.0,234.0,383.0,393.0,348.0,31.4,10.0,10.0,0,0,2.106842105263158,-99.08947368421052,7.01,7112,beauce_5_sa_012
0,2,67.0,-23.0,2.4,2.4,21.8,259.0,383.0,393.0,350.0,10.0,10.0,10.0,0,0,0.7110526315789474,-114.6584210526316,5.442222222222222,7113,beauce_5_sa_013
3,0,47.0,-20.0,2.6,15.0,10.0,217.0,310.0,311.0,5.0,97.8,28.4,86.6,0,0,21.05894736842105,-116.71368421052632,8.976666666666667,7114,beauce_5_sa_014
2,0,70.0,-20.0,1.8,15.0,10.0,177.0,301.0,393.0,336.0,28.4,98.9,10.0,0,0,8.143684210526315,-88.96578947368421,8.899999999999999,7115,beauce_5_sa_015
3,0,60.0,-20.0,2.0,15.0,10.0,138.0,310.0,311.0,6.0,11.2,34.5,86.3,0,0,11.30578947368421,-66.56684210526316,8.591111111111111,7116,beauce_5_sa_016
2,0,81.0,-20.0,2.8,15.0,10.0,214.0,293.0,393.0,13.0,29.4,22.2,10.0,0,0,2.5421052631578944,-156.89263157894737,8.04,7117,beauce_5_sa_017
1,1,50.0,-30.0,2.5,3.4,10.0,207.0,383.0,393.0,363.0,28.6,10.0,10.0,0,0,0.8742105263157894,-123.86315789473684,7.087777777777777,7118,beauce_5_sa_018
1,2,48.0,-20.0,2.8,8.8,19.5,135.0,383.0,393.0,16.0,78.9,10.0,10.0,0,0,4.262105263157895,-103.7021052631579,8.418888888888889,7119,beauce_5_sa_019
2,2,79.0,-37.0,2.6,22.4,23.2,204.0,302.0,393.0,345.0,53.2,46.5,10.0,0,0,1.965263157894737,-11.182631578947364,8.724444444444444,7120,beauce_5_sa_020
1,2,63.0,-21.0,4.0,17.4,18.8,195.0,383.0,393.0,345.0,59.2,10.0,10.0,0,0,0.8852631578947369,-46.664736842105256,8.077777777777778,7121,beauce_5_sa_021
0,0,68.0,-20.0,1.5,15.0,10.0,259.0,383.0,393.0,13.0,10.0,10.0,10.0,0,0,2.0442105263157897,-195.32894736842104,5.614444444444445,7122,beauce_5_sa_022
2,0,93.0,-20.0,1.8,15.0,10.0,286.0,287.0,393.0,324.0,96.8,32.3,10.0,0,0,12.267368421052632,-69.79,8.66888888888889,7123,beauce_5_sa_023
1,0,104.0,-20.0,2.6,15.0,10.0,302.0,383.0,393.0,330.0,93.9,10.0,10.0,0,0,9.919473684210526,-52.65842105263158,7.927777777777777,7124,beauce_5_sa_024
2,2,105.0,-23.0,1.9,15.7,17.3,206.0,293.0,393.0,4.0,25.7,30.4,10.0,0,0,1.5,-68.62578947368422,8.003333333333334,7125,beauce_5_sa_025
3,0,92.0,-20.0,3.9,15.0,10.0,154.0,210.0,318.0,7.0,39.2,96.8,67.7,0,0,10.862105263157895,-63.201052631578946,8.94,7126,beauce_5_sa_026
1,0,64.0,-20.0,3.8,15.0,10.0,173.0,383.0,393.0,331.0,68.9,10.0,10.0,0,0,2.0157894736842104,-76.5178947368421,8.411111111111111,7127,beauce_5_sa_027
3,0,74.0,-20.0,4.0,15.0,10.0,145.0,221.0,258.0,354.0,36.5,18.2,19.8,0,0,2.7884210526315787,-71.30684210526316,8.423333333333334,7128,beauce_5_sa_028
0,0,95.0,-20.0,1.4,15.0,10.0,259.0,383.0,393.0,345.0,10.0,10.0,10.0,0,0,1.8873684210526316,-130.57736842105265,5.518888888888889,7129,beauce_5_sa_029
3,0,98.0,-20.0,2.6,15.0,10.0,171.0,237.0,264.0,364.0,85.1,97.4,32.4,0,0,9.63,-45.16368421052632,8.847777777777777,7130,beauce_5_sa_030
1,2,85.0,-6.0,3.0,14.4,14.5,307.0,383.0,393.0,18.0,88.4,10.0,10.0,0,0,7.523684210526315,-86.3,7.958888888888889,7131,beauce_5_sa_031
3,0,69.0,-20.0,3.8,15.0,10.0,235.0,281.0,305.0,18.0,34.7,15.3,71.0,0,0,7.74,-110.37526315789474,8.792222222222222,7132,beauce_5_sa_032
0,0,74.0,-20.0,2.8,15.0,10.0,259.0,383.0,393.0,339.0,10.0,10.0,10.0,0,0,1.5621052631578949,-130.80736842105264,5.543333333333333,7133,beauce_5_sa_033
3,1,52.0,-4.0,3.1,7.2,10.0,117.0,258.0,300.0,16.0,88.7,78.9,23.0,0,0,17.505263157894735,-87.85736842105263,8.984444444444444,7134,beauce_5_sa_034
0,1,62.0,-26.0,1.4,10.9,10.0,259.0,383.0,393.0,359.0,10.0,10.0,10.0,0,0,0.8584210526315789,-137.0557894736842,5.4655555555555555,7135,beauce_5_sa_035
2,0,50.0,-20.0,3.9,15.0,10.0,285.0,286.0,393.0,14.0,26.1,26.5,10.0,0,0,5.355263157894737,-160.33157894736843,7.34,7136,beauce_5_sa_036
0,1,77.0,-34.0,1.4,22.9,10.0,259.0,383.0,393.0,362.0,10.0,10.0,10.0,0,0,0.9284210526315788,-122.1557894736842,5.4622222222222225,7137,beauce_5_sa_037
0,0,93.0,-20.0,2.0,15.0,10.0,259.0,383.0,393.0,350.0,10.0,10.0,10.0,0,0,1.6547368421052633,-110.8415789473684,5.195555555555555,7138,beauce_5_sa_038
1,0,72.0,-20.0,1.8,15.0,10.0,286.0,383.0,393.0,10.0,79.4,10.0,10.0,0,0,6.76,-159.20105263157893,8.217777777777776,7139,beauce_5_sa_039
2,0,98.0,-20.0,3.3,15.0,10.0,134.0,288.0,393.0,337.0,26.6,40.3,10.0,0,0,3.988421052631579,-51.989999999999995,7.856666666666666,7140,beauce_5_sa_040
3,1,103.0,-36.0,4.0,7.0,10.0,143.0,307.0,308.0,2.0,43.7,19.9,41.9,0,0,5.062105263157895,-42.82578947368421,8.70111111111111,7141,beauce_5_sa_041
0,2,82.0,-13.0,3.9,7.7,9.5,259.0,383.0,393.0,330.0,10.0,10.0,10.0,0,0,1.3842105263157896,-86.31736842105263,5.202222222222222,7142,beauce_5_sa_042
0,2,78.0,-43.0,3.4,22.6,15.2,259.0,383.0,393.0,351.0,10.0,10.0,10.0,0,0,0.66,-103.00631578947367,5.542222222222223,7143,beauce_5_sa_043
0,0,92.0,-20.0,3.5,15.0,10.0,259.0,383.0,393.0,351.0,10.0,10.0,10.0,0,0,1.6884210526315788,-125.99368421052633,5.372222222222223,7144,beauce_5_sa_044
0,0,84.0,-20.0,2.3,15.0,10.0,259.0,383.0,393.0,3.0,10.0,10.0,10.0,0,0,1.8357894736842104,-148.71736842105264,5.364444444444445,7145,beauce_5_sa_045
0,0,95.0,-20.0,2.4,15.0,10.0,259.0,383.0,393.0,8.0,10.0,10.0,10.0,0,0,1.989473684210526,-155.2163157894737,5.397777777777778,7146,beauce_5_sa_046
2,2,59.0,-16.0,3.2,1.4,23.3,221.0,286.0,393.0,352.0,92.1,86.3,10.0,0,0,8.49421052631579,-29.925263157894733,8.986666666666666,7147,beauce_5_sa_047
1,2,75.0,-7.0,3.8,24.6,10.5,255.0,383.0,393.0,325.0,58.4,10.0,10.0,0,0,1.993157894736842,-24.95421052631579,7.637777777777777,7148,beauce_5_sa_048
0,0,50.0,-20.0,2.0,15.0,10.0,259.0,383.0,393.0,345.0,10.0,10.0,10.0,0,0,1.4652631578947368,-123.93842105263155,5.178888888888888,7149,beauce_5_sa_049
0,0,71.0,-20.0,2.1,15.0,10.0,259.0,383.0,393.0,349.0,10.0,10.0,10.0,0,0,1.4294736842105262,-118.66473684210528,5.256666666666667,7150,beauce_5_sa_050
2,1,58.0,-20.0,3.5,12.1,10.0,259.0,266.0,393.0,5.0,96.5,29.2,10.0,0,0,7.470526315789473,-72.62315789473685,8.574444444444445,7151,beauce_5_sa_051
3,1,79.0,-25.0,1.8,4.2,10.0,303.0,304.0,305.0,11.0,71.1,34.0,32.3,0,0,11.67684210526316,-74.64894736842106,8.657777777777778,7152,beauce_5_sa_052
2,0,98.0,-20.0,2.6,15.0,10.0,141.0,217.0,393.0,324.0,27.7,24.2,10.0,0,0,4.068947368421052,-72.93526315789474,7.604444444444444,7153,beauce_5_sa_053
3,2,71.0,-37.0,2.8,14.5,1.0,295.0,296.0,297.0,338.0,75.1,95.1,67.7,0,0,21.721578947368425,-36.88157894736842,8.907777777777778,7154,beauce_5_sa_054
2,2,106.0,-32.0,4.0,13.1,10.3,286.0,287.0,393.0,331.0,68.1,91.8,10.0,0,0,10.963684210526315,-1.9489473684210497,8.806666666666667,7155,beauce_5_sa_055
1,0,69.0,-20.0,2.7,15.0,10.0,203.0,383.0,393.0,344.0,75.5,10.0,10.0,0,0,1.8131578947368423,-88.27000000000001,8.61,7156,beauce_5_sa_056
2,0,100.0,-20.0,3.3,15.0,10.0,120.0,299.0,393.0,347.0,53.2,99.9,10.0,0,0,10.885789473684213,-23.82631578947368,8.955555555555556,7157,beauce_5_sa_057
2,0,102.0,-20.0,3.5,15.0,10.0,140.0,311.0,393.0,17.0,77.7,43.4,10.0,0,0,7.983684210526316,-86.08526315789474,8.916666666666666,7158,beauce_5_sa_058
3,0,73.0,-20.0,1.0,15.0,10.0,287.0,303.0,304.0,15.0,62.5,26.9,13.6,0,0,8.807368421052631,-68.57315789473684,8.146666666666668,7159,beauce_5_sa_059
0,2,91.0,-39.0,3.3,15.2,10.7,259.0,383.0,393.0,326.0,10.0,10.0,10.0,0,0,1.2710526315789474,-74.44368421052631,5.185555555555556,7160,beauce_5_sa_060
3,0,90.0,-20.0,1.3,15.0,10.0,204.0,266.0,286.0,341.0,36.0,73.5,69.1,0,0,8.327894736842104,-25.25421052631579,8.95111111111111,7161,beauce_5_sa_061
3,1,84.0,-41.0,3.3,17.4,10.0,266.0,303.0,304.0,353.0,48.5,37.7,21.5,0,0,3.5205263157894735,-38.607368421052634,8.756666666666668,7162,beauce_5_sa_062
1,0,78.0,-20.0,3.1,15.0,10.0,160.0,383.0,393.0,344.0,28.4,10.0,10.0,0,0,2.075263157894737,-96.99157894736842,6.84,7163,beauce_5_sa_063
2,2,54.0,-6.0,1.1,18.6,23.2,273.0,274.0,393.0,341.0,37.0,67.7,10.0,0,0,6.603157894736842,-37.95684210526315,8.364444444444445,7164,beauce_5_sa_064
2,2,70.0,-13.0,3.3,4.7,7.6,269.0,270.0,393.0,349.0,77.6,14.4,10.0,0,0,3.976315789473684,-47.27421052631579,8.452222222222222,7165,beauce_5_sa_065
1,1,98.0,-9.0,3.0,9.9,10.0,310.0,383.0,393.0,351.0,79.2,10.0,10.0,0,0,6.441578947368421,-52.88052631578948,7.765555555555555,7166,beauce_5_sa_066
2,1,68.0,-23.0,1.8,6.1,10.0,287.0,288.0,393.0,328.0,80.5,44.3,10.0,0,0,8.594736842105263,-14.121578947368418,8.588888888888889,7167,beauce_5_sa_067
2,2,61.0,-35.0,1.1,9.8,3.8,321.0,322.0,393.0,360.0,94.5,58.1,10.0,0,0,11.881052631578948,-105.62315789473683,8.768888888888888,7168,beauce_5_sa_068
0,0,51.0,-20.0,1.1,15.0,10.0,259.0,383.0,393.0,10.0,10.0,10.0,10.0,0,0,1.980526315789474,-175.89894736842106,5.228888888888889,7169,beauce_5_sa_069
0,0,54.0,-20.0,3.7,15.0,10.0,259.0,383.0,393.0,326.0,10.0,10.0,10.0,0,0,1.3368421052631578,-118.51526315789474,5.412222222222223,7170,beauce_5_sa_070
3,0,75.0,-20.0,3.6,15.0,10.0,308.0,309.0,310.0,359.0,65.6,63.4,61.3,0,0,17.981052631578947,-61.57526315789474,8.873333333333333,7171,beauce_5_sa_071
2,0,50.0,-20.0,1.7,15.0,10.0,115.0,313.0,393.0,364.0,22.8,61.6,10.0,0,0,7.146842105263158,-158.75736842105266,8.436666666666667,7172,beauce_5_sa_072
1,0,76.0,-20.0,3.4,15.0,10.0,124.0,383.0,393.0,365.0,95.3,10.0,10.0,0,0,6.937894736842105,-96.84894736842108,8.703333333333333,7173,beauce_5_sa_073
1,0,60.0,-20.0,2.9,15.0,10.0,255.0,383.0,393.0,357.0,89.4,10.0,10.0,0,0,5.271578947368421,-108.05105263157894,8.383333333333333,7174,beauce_5_sa_074
0,1,58.0,-23.0,3.0,16.8,10.0,259.0,383.0,393.0,9.0,10.0,10.0,10.0,0,0,1.2,-155.62947368421052,5.347777777777777,7175,beauce_5_sa_075
2,1,55.0,-32.0,3.0,5.5,10.0,204.0,244.0,393.0,9.0,91.2,24.3,10.0,0,0,2.803684210526316,-80.12157894736842,8.977777777777778,7176,beauce_5_sa_076
1,1,87.0,-31.0,3.3,4.3,10.0,297.0,383.0,393.0,2.0,92.1,10.0,10.0,0,0,5.297894736842105,-70.57421052631578,8.336666666666666,7177,beauce_5_sa_077
0,0,93.0,-20.0,2.6,15.0,10.0,259.0,383.0,393.0,362.0,10.0,10.0,10.0,0,0,1.7910526315789477,-147.33052631578946,5.501111111111111,7178,beauce_5_sa_078
0,1,50.0,-10.0,1.2,3.3,10.0,259.0,383.0,393.0,19.0,10.0,10.0,10.0,0,0,2.1231578947368424,-195.08684210526317,5.246666666666666,7179,beauce_5_sa_079
1,2,80.0,-10.0,3.6,9.0,6.2,291.0,383.0,393.0,326.0,57.2,10.0,10.0,0,0,3.95,-34.16947368421053,7.256666666666667,7180,beauce_5_sa_080
2,1,80.0,-34.0,3.3,16.1,10.0,304.0,305.0,393.0,354.0,48.2,32.6,10.0,0,0,4.571578947368421,-59.50421052631579,8.025555555555556,7181,beauce_5_sa_081
1,0,74.0,-20.0,1.5,15.0,10.0,303.0,383.0,393.0,336.0,70.8,10.0,10.0,0,0,5.872631578947368,-85.07789473684211,7.890000000000001,7182,beauce_5_sa_082
0,0,74.0,-20.0,1.8,15.0,10.0,259.0,383.0,393.0,341.0,10.0,10.0,10.0,0,0,1.6136842105263158,-150.8536842105263,5.7877777777777775,7183,beauce_5_sa_083
3,0,84.0,-20.0,2.2,15.0,10.0,116.0,258.0,259.0,333.0,96.1,62.6,77.5,0,0,16.928947368421053,11.14684210526316,8.924444444444443,7184,beauce_5_sa_084
2,0,96.0,-20.0,3.0,15.0,10.0,246.0,316.0,393.0,351.0,23.4,63.4,10.0,0,0,5.241052631578947,-30.015263157894736,8.085555555555555,7185,beauce_5_sa_085
2,2,82.0,-14.0,3.8,3.2,8.9,316.0,317.0,393.0,329.0,90.7,20.2,10.0,0,0,9.442105263157895,-32.25631578947368,8.305555555555555,7186,beauce_5_sa_086
1,0,88.0,-20.0,2.4,15.0,10.0,106.0,383.0,393.0,337.0,89.5,10.0,10.0,0,0,6.6978947368421045,-61.047894736842096,8.523333333333333,7187,beauce_5_sa_087
3,2,48.0,-25.0,3.3,5.0,8.3,304.0,305.0,321.0,14.0,36.2,26.8,20.4,0,0,6.447368421052632,-160.95263157894738,8.06111111111111,7188,beauce_5_sa_088
1,0,53.0,-20.0,2.1,15.0,10.0,255.0,383.0,393.0,338.0,40.2,10.0,10.0,0,0,1.9515789473684209,-72.97368421052632,7.033333333333333,7189,beauce_5_sa_089
2,1,96.0,-28.0,3.5,18.6,10.0,136.0,301.0,393.0,7.0,25.9,87.2,10.0,0,0,6.592631578947369,-55.671578947368424,8.716666666666667,7190,beauce_5_sa_090
3,1,96.0,-31.0,1.8,21.8,10.0,295.0,296.0,306.0,364.0,98.4,92.9,74.4,0,0,25.86052631578947,-33.28631578947369,8.925555555555555,7191,beauce_5_sa_091
2,1,96.0,-42.0,1.1,8.4,10.0,296.0,297.0,393.0,340.0,15.9,49.9,10.0,0,0,2.965263157894737,-42.740526315789474,7.734444444444445,7192,beauce_5_sa_092
2,0,95.0,-20.0,3.6,15.0,10.0,191.0,235.0,393.0,334.0,66.6,53.5,10.0,0,0,3.1226315789473684,-34.939473684210526,8.984444444444444,7193,beauce_5_sa_093
1,2,65.0,-35.0,2.9,7.0,18.0,272.0,383.0,393.0,1.0,17.0,10.0,10.0,0,0,0.8747368421052633,-106.22105263157896,6.3566666666666665,7194,beauce_5_sa_094
0,0,58.0,-20.0,1.8,15.0,10.0,259.0,383.0,393.0,3.0,10.0,10.0,10.0,0,0,1.8568421052631576,-202.10684210526315,5.771111111111111,7195,beauce_5_sa_095
