parametre,Sobol_S1,Sobol_ST,sortie,region,n_region,Q2_cv,status,part_des_points
Date_F1,0.0,0.0002621485002441023,N_lixi,R05,1031,0.6605904868732166,ok,0.1031
Date_F2,0.0,0.0,N_lixi,R05,1031,0.6605904868732166,ok,0.1031
Date_F3,0.0,0.0007614981232852602,N_lixi,R05,1031,0.6605904868732166,ok,0.1031
Date_Recolte,0.0005113137181088874,0.0018244381031067894,N_lixi,R05,1031,0.6605904868732166,ok,0.1031
Dose_F1_1,0.0,0.0006033600966233336,N_lixi,R05,1031,0.6605904868732166,ok,0.1031
Dose_F1_2,0.0,0.8948263745119399,N_lixi,R05,1031,0.6605904868732166,ok,0.1031
Dose_F2_1,0.0,0.00012064169871582933,N_lixi,R05,1031,0.6605904868732166,ok,0.1031
Dose_F2_2,0.0,0.0007918817081896234,N_lixi,R05,1031,0.6605904868732166,ok,0.1031
Dose_F3_1,0.0,0.000771909711258346,N_lixi,R05,1031,0.6605904868732166,ok,0.1031
Dose_F3_2,9.715490051341623e-06,0.00044720370038194896,N_lixi,R05,1031,0.6605904868732166,ok,0.1031
n_ferti,0.02011412352172343,0.05380301862289915,N_lixi,R06,996,0.6309589467906487,ok,0.0996
has_prepa,0.1075151614988563,0.17882676302657702,N_lixi,R06,996,0.6309589467906487,ok,0.0996
nb_prepa,0.09109645108025374,0.14630441877872527,N_lixi,R06,996,0.6309589467906487,ok,0.0996
prepa_1,0.006144262774380018,0.009238030532120276,N_lixi,R06,996,0.6309589467906487,ok,0.0996
nb_f1,0.10109072507502562,0.10344978780044901,N_lixi,R06,996,0.6309589467906487,ok,0.0996
type_f1_1,0.0,0.00190806879953718,N_lixi,R06,996,0.6309589467906487,ok,0.0996
nb_f2,0.10132640702136073,0.10300420473943356,N_lixi,R06,996,0.6309589467906487,ok,0.0996
type_f2_1,0.0,0.0,N_lixi,R06,996,0.6309589467906487,ok,0.0996
nb_f3,0.09109645108025374,0.1438118029618213,N_lixi,R06,996,0.6309589467906487,ok,0.0996
type_f3_1,0.0,0.0,N_lixi,R06,996,0.6309589467906487,ok,0.0996
prepa_2,0.028417787793636552,0.05358401370170263,N_lixi,R06,996,0.6309589467906487,ok,0.0996
type_f1_2,0.011188742731618583,0.013547805457041984,N_lixi,R06,996,0.6309589467906487,ok,0.0996
type_f2_2,0.011880603183993926,0.013558400902066758,N_lixi,R06,996,0.6309589467906487,ok,0.0996
type_f3_2,0.019128837757563546,0.05640357130901235,N_lixi,R06,996,0.6309589467906487,ok,0.0996
Date_Semis,0.0054352826005794695,0.10089149389449778,N_lixi,R06,996,0.6309589467906487,ok,0.0996
Delta_PREPA_Semis,0.03298006976929701,0.17232304257724762,N_lixi,R06,996,0.6309589467906487,ok,0.0996
Date_F1,0.0057666294885675255,0.007846166261957973,N_lixi,R06,996,0.6309589467906487,ok,0.0996
Date_F2,0.004827189654899754,0.011265218530654387,N_lixi,R06,996,0.6309589467906487,ok,0.0996
Date_F3,0.0,0.010791832520174842,N_lixi,R06,996,0.6309589467906487,ok,0.0996
Date_Recolte,0.05852710798644641,0.06523599431315577,N_lixi,R06,996,0.6309589467906487,ok,0.0996
Dose_F1_1,0.0,0.004108345340950958,N_lixi,R06,996,0.6309589467906487,ok,0.0996
Dose_F1_2,0.0,0.009370900436898368,N_lixi,R06,996,0.6309589467906487,ok,0.0996
Dose_F2_1,0.0,0.004081586908897091,N_lixi,R06,996,0.6309589467906487,ok,0.0996
Dose_F2_2,0.0,0.006617826314885014,N_lixi,R06,996,0.6309589467906487,ok,0.0996
Dose_F3_1,0.0,0.011379212236195018,N_lixi,R06,996,0.6309589467906487,ok,0.0996
Dose_F3_2,0.0001433398300441275,0.021969321184597986,N_lixi,R06,996,0.6309589467906487,ok,0.0996
n_ferti,0.030497804540357307,0.07138839337108781,N_lixi,R07,631,0.9573674331872173,ok,0.0631
has_prepa,0.1401105546350824,0.19432641583723492,N_lixi,R07,631,0.9573674331872173,ok,0.0631
nb_prepa,0.1104287639946784,0.1683972352232931,N_lixi,R07,631,0.9573674331872173,ok,0.0631
prepa_1,0.003997139760338386,0.005396513114569422,N_lixi,R07,631,0.9573674331872173,ok,0.0631
nb_f1,0.12145174282915482,0.12528773593024042,N_lixi,R07,631,0.9573674331872173,ok,0.0631
type_f1_1,0.0,0.0,N_lixi,R07,631,0.9573674331872173,ok,0.0631
nb_f2,0.11016859412144984,0.11016859412144984,N_lixi,R07,631,0.9573674331872173,ok,0.0631
type_f2_1,0.0,0.0,N_lixi,R07,631,0.9573674331872173,ok,0.0631
nb_f3,0.11033608194122674,0.1674494710041351,N_lixi,R07,631,0.9573674331872173,ok,0.0631
type_f3_1,0.0036207468446314717,0.005111627350122565,N_lixi,R07,631,0.9573674331872173,ok,0.0631
prepa_2,0.02118152263096094,0.06162880210057018,N_lixi,R07,631,0.9573674331872173,ok,0.0631
type_f1_2,0.013252814304190778,0.01756332820719918,N_lixi,R07,631,0.9573674331872173,ok,0.0631
type_f2_2,0.0,0.0,N_lixi,R07,631,0.9573674331872173,ok,0.0631
type_f3_2,0.020875545503924654,0.06334609292973313,N_lixi,R07,631,0.9573674331872173,ok,0.0631
Date_Semis,0.13078575418044872,0.13410314079915214,N_lixi,R07,631,0.9573674331872173,ok,0.0631
Delta_PREPA_Semis,0.0007413224920537581,0.012239951858114342,N_lixi,R07,631,0.9573674331872173,ok,0.0631
Date_F1,0.0,0.0,N_lixi,R07,631,0.9573674331872173,ok,0.0631
Date_F2,0.0,0.0003160306076563299,N_lixi,R07,631,0.9573674331872173,ok,0.0631
Date_F3,0.0,0.00040837279007438563,N_lixi,R07,631,0.9573674331872173,ok,0.0631
Date_Recolte,0.018607436688253026,0.019452771898967918,N_lixi,R07,631,0.9573674331872173,ok,0.0631
Dose_F1_1,0.0,0.00013916717884280677,N_lixi,R07,631,0.9573674331872173,ok,0.0631
Dose_F1_2,0.0,0.0012298977443857338,N_lixi,R07,631,0.9573674331872173,ok,0.0631
Dose_F2_1,0.0,0.0005881219330930155,N_lixi,R07,631,0.9573674331872173,ok,0.0631
Dose_F2_2,0.0,0.0007627951097224989,N_lixi,R07,631,0.9573674331872173,ok,0.0631
Dose_F3_1,0.0,0.00047718031274768095,N_lixi,R07,631,0.9573674331872173,ok,0.0631
Dose_F3_2,0.00029799646796865875,0.003864539642887598,N_lixi,R07,631,0.9573674331872173,ok,0.0631
n_ferti,0.0032314981033895584,0.04267278903164987,N_lixi,R08,277,0.49823716275243435,weak_q2,0.0277
has_prepa,0.08053770324998377,0.2718211821194683,N_lixi,R08,277,0.49823716275243435,weak_q2,0.0277
nb_prepa,0.05033606453123949,0.05033606453123949,N_lixi,R08,277,0.49823716275243435,weak_q2,0.0277
prepa_1,0.0,0.009701123230730965,N_lixi,R08,277,0.49823716275243435,weak_q2,0.0277
nb_f1,0.05033606453123949,0.16545391681455354,N_lixi,R08,277,0.49823716275243435,weak_q2,0.0277
type_f1_1,0.0,0.0007433769826112931,N_lixi,R08,277,0.49823716275243435,weak_q2,0.0277
nb_f2,0.05033606453123949,0.05100293308174397,N_lixi,R08,277,0.49823716275243435,weak_q2,0.0277
type_f2_1,0.0,0.0016586770417919882,N_lixi,R08,277,0.49823716275243435,weak_q2,0.0277
nb_f3,0.05033606453123949,0.1590431373741987,N_lixi,R08,277,0.49823716275243435,weak_q2,0.0277
type_f3_1,0.0,0.004467437837001576,N_lixi,R08,277,0.49823716275243435,weak_q2,0.0277
prepa_2,0.0,0.0012416577964682075,N_lixi,R08,277,0.49823716275243435,weak_q2,0.0277
type_f1_2,0.0,0.0011146788387452102,N_lixi,R08,277,0.49823716275243435,weak_q2,0.0277
type_f2_2,0.0,0.020413521316893158,N_lixi,R08,277,0.49823716275243435,weak_q2,0.0277
type_f3_2,0.006251300002513997,0.07712246241625059,N_lixi,R08,277,0.49823716275243435,weak_q2,0.0277
Date_Semis,0.014182399016510349,0.12208201764302787,N_lixi,R08,277,0.49823716275243435,weak_q2,0.0277
Delta_PREPA_Semis,0.006947434315951755,0.03881435675698656,N_lixi,R08,277,0.49823716275243435,weak_q2,0.0277
Date_F1,0.00044351323855279013,0.012363817902149599,N_lixi,R08,277,0.49823716275243435,weak_q2,0.0277
Date_F2,0.0,0.006082023382746802,N_lixi,R08,277,0.49823716275243435,weak_q2,0.0277
Date_F3,0.0,0.028252432372535108,N_lixi,R08,277,0.49823716275243435,weak_q2,0.0277
Date_Recolte,0.003924612084323629,0.01882097794702557,N_lixi,R08,277,0.49823716275243435,weak_q2,0.0277
Dose_F1_1,0.0,0.014991204528711196,N_lixi,R08,277,0.49823716275243435,weak_q2,0.0277
Dose_F1_2,0.031821695068044886,0.3068831056002112,N_lixi,R08,277,0.49823716275243435,weak_q2,0.0277
Dose_F2_1,0.0,0.020480735930780584,N_lixi,R08,277,0.49823716275243435,weak_q2,0.0277
Dose_F2_2,0.0,0.004222183385359188,N_lixi,R08,277,0.49823716275243435,weak_q2,0.0277
Dose_F3_1,0.001039610954587428,0.006933029757037049,N_lixi,R08,277,0.49823716275243435,weak_q2,0.0277
Dose_F3_2,0.00037982255284242124,0.21317730966842385,N_lixi,R08,277,0.49823716275243435,weak_q2,0.0277
n_ferti,0.0335132925754423,0.07506599579071287,dCorg,R01,1723,0.9961339555524277,ok,0.1723
has_prepa,0.1473120703791006,0.18927405255312046,dCorg,R01,1723,0.9961339555524277,ok,0.1723
nb_prepa,0.11645722387456596,0.18082238148127036,dCorg,R01,1723,0.9961339555524277,ok,0.1723
prepa_1,0.0043901694410626545,0.005808253727882113,dCorg,R01,1723,0.9961339555524277,ok,0.1723
nb_f1,0.12906584405079882,0.13336887121284696,dCorg,R01,1723,0.9961339555524277,ok,0.1723
type_f1_1,0.0,0.0,dCorg,R01,1723,0.9961339555524277,ok,0.1723
nb_f2,0.11628283577740378,0.11630074020333132,dCorg,R01,1723,0.9961339555524277,ok,0.1723
type_f2_1,0.0,2.7659734501109193e-06,dCorg,R01,1723,0.9961339555524277,ok,0.1723
nb_f3,0.11662695455811749,0.1797403609350854,dCorg,R01,1723,0.9961339555524277,ok,0.1723
type_f3_1,0.003656396019092269,0.004930099975666757,dCorg,R01,1723,0.9961339555524277,ok,0.1723
prepa_2,0.021034817487783453,0.0644418623833904,dCorg,R01,1723,0.9961339555524277,ok,0.1723
type_f1_2,0.01281534253347438,0.017118369695522516,dCorg,R01,1723,0.9961339555524277,ok,0.1723
type_f2_2,0.0,0.0,dCorg,R01,1723,0.9961339555524277,ok,0.1723
type_f3_2,0.01964796630728682,0.06346644466685453,dCorg,R01,1723,0.9961339555524277,ok,0.1723
Date_Semis,0.07968550213241855,0.07982770815187447,dCorg,R01,1723,0.9961339555524277,ok,0.1723
Delta_PREPA_Semis,0.0002243735413297478,0.00039511635145553003,dCorg,R01,1723,0.9961339555524277,ok,0.1723
Date_F1,0.0,7.294380144747405e-06,dCorg,R01,1723,0.9961339555524277,ok,0.1723
Date_F2,1.598706624798857e-05,4.146505195274768e-05,dCorg,R01,1723,0.9961339555524277,ok,0.1723
Date_F3,0.0,0.0,dCorg,R01,1723,0.9961339555524277,ok,0.1723
Date_Recolte,0.04424470077890767,0.04428316540407666,dCorg,R01,1723,0.9961339555524277,ok,0.1723
Dose_F1_1,0.0,7.455727309976247e-06,dCorg,R01,1723,0.9961339555524277,ok,0.1723
Dose_F1_2,0.0,1.8697049577920613e-05,dCorg,R01,1723,0.9961339555524277,ok,0.1723
Dose_F2_1,0.0,1.6969403879224761e-06,dCorg,R01,1723,0.9961339555524277,ok,0.1723
Dose_F2_2,0.0,5.7203892385571384e-05,dCorg,R01,1723,0.9961339555524277,ok,0.1723
Dose_F3_1,0.0,1.7288927934302766e-05,dCorg,R01,1723,0.9961339555524277,ok,0.1723
Dose_F3_2,2.404442953062363e-06,2.6828557780571793e-05,dCorg,R01,1723,0.9961339555524277,ok,0.1723
n_ferti,0.03280097461983851,0.0731627199228593,dCorg,R02,1605,0.9958326640143296,ok,0.1605
has_prepa,0.1436394215567838,0.1851088102472847,dCorg,R02,1605,0.9958326640143296,ok,0.1605
nb_prepa,0.11418936949069644,0.17760383083558612,dCorg,R02,1605,0.9958326640143296,ok,0.1605
prepa_1,0.00455520906824332,0.006028324599267606,dCorg,R02,1605,0.9958326640143296,ok,0.1605
nb_f1,0.1266048113122116,0.1307619493162212,dCorg,R02,1605,0.9958326640143296,ok,0.1605
type_f1_1,0.0,0.0,dCorg,R02,1605,0.9958326640143296,ok,0.1605
nb_f2,0.11406166707182139,0.11406166707182139,dCorg,R02,1605,0.9958326640143296,ok,0.1605
type_f2_1,0.0,0.0,dCorg,R02,1605,0.9958326640143296,ok,0.1605
nb_f3,0.11438241564490224,0.17659758878878914,dCorg,R02,1605,0.9958326640143296,ok,0.1605
type_f3_1,0.0036597870456376623,0.004859558667710436,dCorg,R02,1605,0.9958326640143296,ok,0.1605
prepa_2,0.021213722830616327,0.06348850839746004,dCorg,R02,1605,0.9958326640143296,ok,0.1605
type_f1_2,0.012630011219498864,0.01678714922350846,dCorg,R02,1605,0.9958326640143296,ok,0.1605
type_f2_2,0.0,0.0,dCorg,R02,1605,0.9958326640143296,ok,0.1605
type_f3_2,0.01919894286782565,0.06247633063164408,dCorg,R02,1605,0.9958326640143296,ok,0.1605
Date_Semis,0.09689109925370816,0.09714803935849467,dCorg,R02,1605,0.9958326640143296,ok,0.1605
Delta_PREPA_Semis,0.0002911345686177843,0.0005427389422720787,dCorg,R02,1605,0.9958326640143296,ok,0.1605
Date_F1,0.0,9.670217984194106e-06,dCorg,R02,1605,0.9958326640143296,ok,0.1605
Date_F2,0.0,9.627157836564485e-06,dCorg,R02,1605,0.9958326640143296,ok,0.1605
Date_F3,0.0,8.775077137444506e-06,dCorg,R02,1605,0.9958326640143296,ok,0.1605
Date_Recolte,0.04352391754235923,0.04359669500287268,dCorg,R02,1605,0.9958326640143296,ok,0.1605
Dose_F1_1,0.0,1.5656400498580499e-06,dCorg,R02,1605,0.9958326640143296,ok,0.1605
Dose_F1_2,0.0,1.5648973397346694e-05,dCorg,R02,1605,0.9958326640143296,ok,0.1605
Dose_F2_1,3.505590626535386e-06,5.2140224894920754e-06,dCorg,R02,1605,0.9958326640143296,ok,0.1605
Dose_F2_2,0.0,2.4051751424033843e-05,dCorg,R02,1605,0.9958326640143296,ok,0.1605
Dose_F3_1,2.895066750989714e-06,1.958931674634438e-05,dCorg,R02,1605,0.9958326640143296,ok,0.1605
Dose_F3_2,7.27260426701828e-07,3.233482657748376e-05,dCorg,R02,1605,0.9958326640143296,ok,0.1605
n_ferti,0.03826019229860038,0.08577467614307178,dCorg,R03,1555,0.9948601054143628,ok,0.1555
has_prepa,0.16039476063175104,0.16574564058214186,dCorg,R03,1555,0.9948601054143628,ok,0.1555
nb_prepa,0.141253407361554,0.14386968611755452,dCorg,R03,1555,0.9948601054143628,ok,0.1555
prepa_1,0.007878927174471483,0.010521949554632093,dCorg,R03,1555,0.9948601054143628,ok,0.1555
nb_f1,0.14801810620170927,0.15286230302957282,dCorg,R03,1555,0.9948601054143628,ok,0.1555
type_f1_1,0.0,5.472701316885056e-06,dCorg,R03,1555,0.9948601054143628,ok,0.1555
nb_f2,0.13335255537998658,0.13335428835380314,dCorg,R03,1555,0.9948601054143628,ok,0.1555
type_f2_1,0.0,0.0,dCorg,R03,1555,0.9948601054143628,ok,0.1555
nb_f3,0.13373108942209883,0.20622826461009325,dCorg,R03,1555,0.9948601054143628,ok,0.1555
type_f3_1,0.004320255668200408,0.005711178140386388,dCorg,R03,1555,0.9948601054143628,ok,0.1555
prepa_2,0.0,0.0,dCorg,R03,1555,0.9948601054143628,ok,0.1555
type_f1_2,0.014781200633105672,0.019631464578850878,dCorg,R03,1555,0.9948601054143628,ok,0.1555
type_f2_2,3.065344099662336e-06,3.065344099662336e-06,dCorg,R03,1555,0.9948601054143628,ok,0.1555
type_f3_2,0.022613863370236603,0.07289736580953768,dCorg,R03,1555,0.9948601054143628,ok,0.1555
Date_Semis,0.06188649001511166,0.0619708327337216,dCorg,R03,1555,0.9948601054143628,ok,0.1555
Delta_PREPA_Semis,0.00012633725369043505,0.00032572550060511554,dCorg,R03,1555,0.9948601054143628,ok,0.1555
Date_F1,0.0,8.77204293017601e-06,dCorg,R03,1555,0.9948601054143628,ok,0.1555
Date_F2,0.0,8.394710511482627e-06,dCorg,R03,1555,0.9948601054143628,ok,0.1555
Date_F3,0.0,1.5085072177778486e-05,dCorg,R03,1555,0.9948601054143628,ok,0.1555
Date_Recolte,0.03715722947004167,0.03716682447335217,dCorg,R03,1555,0.9948601054143628,ok,0.1555
Dose_F1_1,0.0,4.052383894340796e-06,dCorg,R03,1555,0.9948601054143628,ok,0.1555
Dose_F1_2,0.0,1.7288602610644586e-05,dCorg,R03,1555,0.9948601054143628,ok,0.1555
Dose_F2_1,0.0,6.362339711919357e-06,dCorg,R03,1555,0.9948601054143628,ok,0.1555
Dose_F2_2,0.0,3.7408977747741656e-05,dCorg,R03,1555,0.9948601054143628,ok,0.1555
Dose_F3_1,0.0,2.080909805133789e-05,dCorg,R03,1555,0.9948601054143628,ok,0.1555
Dose_F3_2,2.9739503322210093e-08,3.557913546481076e-05,dCorg,R03,1555,0.9948601054143628,ok,0.1555
n_ferti,0.03367988750785413,0.0740060380755331,dCorg,R04,1480,0.9909758402276834,ok,0.148
has_prepa,0.1430835765273786,0.18503949362652947,dCorg,R04,1480,0.9909758402276834,ok,0.148
nb_prepa,0.11412725664788216,0.1775203085676413,dCorg,R04,1480,0.9909758402276834,ok,0.148
prepa_1,0.004629347957340043,0.006241182195783408,dCorg,R04,1480,0.9909758402276834,ok,0.148
nb_f1,0.11401814927674377,0.11771872420089499,dCorg,R04,1480,0.9909758402276834,ok,0.148
type_f1_1,0.0,0.0,dCorg,R04,1480,0.9909758402276834,ok,0.148
nb_f2,0.12587120719749387,0.12998302669186582,dCorg,R04,1480,0.9909758402276834,ok,0.148
type_f2_1,0.0,0.0,dCorg,R04,1480,0.9909758402276834,ok,0.148
nb_f3,0.1144145474638443,0.17607252106163085,dCorg,R04,1480,0.9909758402276834,ok,0.148
type_f3_1,0.0034791624245792143,0.004580708515514032,dCorg,R04,1480,0.9909758402276834,ok,0.148
prepa_2,0.02164148675849284,0.0635445316921229,dCorg,R04,1480,0.9909758402276834,ok,0.148
type_f1_2,0.0,1.0895168706249027e-05,dCorg,R04,1480,0.9909758402276834,ok,0.148
type_f2_2,0.01337753666204045,0.01751293682218112,dCorg,R04,1480,0.9909758402276834,ok,0.148
type_f3_2,0.01875707303246489,0.06205173361034594,dCorg,R04,1480,0.9909758402276834,ok,0.148
Date_Semis,0.08476465223196093,0.08510113669874769,dCorg,R04,1480,0.9909758402276834,ok,0.148
Delta_PREPA_Semis,0.0003153120234906322,0.0004596161591126306,dCorg,R04,1480,0.9909758402276834,ok,0.148
Date_F1,0.0,8.995379504649067e-06,dCorg,R04,1480,0.9909758402276834,ok,0.148
Date_F2,1.0137550215255032e-05,1.875335579143985e-05,dCorg,R04,1480,0.9909758402276834,ok,0.148
Date_F3,0.0,2.8954551178005243e-05,dCorg,R04,1480,0.9909758402276834,ok,0.148
