point_idx,run,parcelle,n_ferti,nb_prepa,Date_Semis,Delta_PREPA_Semis,Profondeur_Semis,Profondeur_Prepa_1,Profondeur_Prepa_2,Date_F1,Date_F2,Date_F3,Date_Recolte,Dose_F1,Dose_F2,Dose_F3,N_lixi,dCorg,rdt
133,smt_001,beauce_5_sa_033,2,1,66.48113502021346,-32.50292153862534,2.662056078093686,11.880836456733888,13.0,130.07703538289078,217.06999949927624,294.0,338.03456041542734,1.372093766532067,11.41950347069482,10.0,1.464,-417.14,6.247777777777777
134,smt_001,beauce_5_sa_034,3,0,101.20330681762624,-24.0,3.313896465197976,13.0,13.0,191.89974085958377,218.64183342835992,290.64560660489053,371.0140707508246,13.342967480088491,1.303503501701533,19.67634841779119,4.877999999999999,-413.44399999999996,7.115555555555555
135,smt_001,beauce_5_sa_035,2,2,69.53396104160895,-29.580425982522932,3.5052955556237064,7.990347437228281,5.859337716769261,119.75248976231768,243.02317349954868,294.0,381.0434600581907,3.0651273650883493,79.09897849867107,10.0,3.4699999999999998,-291.386,8.696666666666665
136,smt_001,beauce_5_sa_036,2,2,72.76350904419834,-18.34913187935919,1.0872315148043274,15.432546224099076,13.929824531189627,122.50173017427998,218.85552312022597,294.0,349.6491706587904,43.45150581933264,5.301494547019808,10.0,6.857000000000001,-366.881,7.627777777777778
137,smt_001,beauce_5_sa_037,2,0,90.27484987269357,-24.0,1.0624330244786773,13.0,13.0,124.84058930500288,210.06874345096037,294.0,345.44789849437564,1.7664088571334815,1.8216468260865597,10.0,3.782,-446.48199999999997,5.522222222222222
138,smt_001,beauce_5_sa_038,2,1,83.6303389718496,-29.31321584745005,3.734324707586836,6.3868365895133135,13.0,113.21675316280408,244.7664101319417,294.0,354.1068628043731,9.202633426554334,7.045944884307414,10.0,2.597,-434.76800000000003,6.4911111111111115
139,smt_001,beauce_5_sa_039,0,2,87.14810423906316,-22.076860597168796,2.8266620803439944,15.248856325887566,3.8747243350864857,158.0,237.5,294.0,353.11703002314357,10.0,10.0,10.0,2.132,-431.328,5.406666666666666
140,smt_001,beauce_5_sa_040,1,2,88.69740357025228,-24.189017728359097,2.9505316419321073,13.77363274527843,17.153106680754895,113.96816333494918,237.5,294.0,383.7786469562455,82.70485486477082,10.0,10.0,14.572999999999999,-360.74999999999994,8.436666666666667
141,smt_001,beauce_5_sa_041,1,1,85.08770198154338,-14.269377033829644,3.1877089236512575,1.3610340289682328,13.0,160.9412574686966,237.5,294.0,354.0538588435748,19.17331168237799,10.0,10.0,3.2409999999999997,-425.81800000000004,6.568888888888889
142,smt_001,beauce_5_sa_042,3,2,74.5797094708455,-23.472092772248505,2.5063288377825805,15.254566648112371,20.70792101807917,194.20201999953812,259.6628163901941,307.0443894784365,355.4528818270861,6.128116066196336,1.2427670822035963,13.674910992484367,2.166,-386.172,6.482222222222222
143,smt_001,beauce_5_sa_043,1,2,51.76248457987598,-17.154020070817065,2.193486185943705,4.315325044608366,22.25648105850492,144.04398858397343,237.5,294.0,382.01279352910296,3.466665606696085,10.0,10.0,3.396,-440.81800000000004,5.453333333333333
144,smt_001,beauce_5_sa_044,3,2,93.11769810128688,-43.51655563454957,1.822749945361112,17.59873748115226,24.72718701001527,172.76066988806326,259.280349788045,270.6320251381649,351.896124483697,1.5440778477818855,10.073885343655553,3.844789041785389,1.77,-409.044,6.415555555555555
145,smt_001,beauce_5_sa_045,0,1,76.77484973100255,-6.87000072139783,1.0294558703946264,22.667599307654832,13.0,158.0,237.5,294.0,377.9150710989762,10.0,10.0,10.0,3.739,-447.48400000000004,5.25
146,smt_001,beauce_5_sa_046,3,1,94.25277228872896,-7.920597114784968,3.756210507421712,9.23908009692887,13.0,172.56482072520106,238.63711716087624,275.22547535550535,375.9751369578392,1.0975099444431011,8.760493425076962,10.784362112003738,4.243,-408.215,6.404444444444445
147,smt_001,beauce_5_sa_047,1,0,55.666142858057,-24.0,1.3658421877567513,13.0,13.0,161.63999250451374,237.5,294.0,327.2450255535281,8.999988612715219,10.0,10.0,2.931,-470.383,6.1033333333333335
148,smt_001,beauce_5_sa_048,2,2,46.17912136853974,-7.716890392706887,2.502526516882739,12.66986607517178,22.2664346887402,180.3117345104955,228.64931208266896,294.0,343.64562267901954,32.177372489549136,1.8065026564960995,10.0,2.431,-350.966,7.023333333333333
149,smt_001,beauce_5_sa_049,1,2,55.08323497937564,-21.59365526570219,1.2679345368050376,23.709203344554748,11.21305357515894,151.17901215827834,237.5,294.0,336.6149700137595,9.09015630305776,10.0,10.0,1.6490000000000002,-416.60900000000004,5.924444444444444
150,smt_001,beauce_5_sa_050,1,0,95.00308925142517,-24.0,3.574246087346643,13.0,13.0,133.81132257784424,237.5,294.0,345.34558641173527,7.713548386017488,10.0,10.0,4.377000000000001,-458.14300000000003,5.75
151,smt_001,beauce_5_sa_051,1,1,89.46519059209888,-33.18778089452807,2.9181854754843637,14.378049363161926,13.0,110.87660532494915,237.5,294.0,376.0460524517248,5.675430732004882,10.0,10.0,3.0330000000000004,-448.762,5.82
152,smt_001,beauce_5_sa_052,2,2,98.89843271133844,-21.105025777251793,2.958889606128699,11.431100506351015,5.241397385891176,168.60145950942947,235.7725098319239,294.0,359.6343213107926,59.12100449300131,11.726880683508428,10.0,5.059,-335.194,8.403333333333332
153,smt_001,beauce_5_sa_053,3,0,74.31735149009506,-24.0,2.630205155176472,13.0,13.0,166.34114371243174,237.72936087610165,305.03731197341835,363.25068264233806,44.77985053282126,5.153912206729822,2.341504525912411,5.495,-429.573,8.002222222222223
154,smt_001,beauce_5_sa_054,0,0,95.82556638121191,-24.0,3.0966772769430695,13.0,13.0,158.0,237.5,294.0,370.3321512802527,10.0,10.0,10.0,4.164,-452.073,5.211111111111111
155,smt_001,beauce_5_sa_055,3,2,105.224782819123,-32.506408905259505,3.983320861382986,19.386536692237794,22.910953262150596,157.10129620890842,217.1241939803461,269.2363219285022,358.29823901049224,13.307711311545903,23.957720354314688,77.54366049211899,3.0789999999999997,-223.95300000000003,8.982222222222223
156,smt_001,beauce_5_sa_056,1,0,102.95946053411564,-24.0,1.317242676580289,13.0,13.0,156.38656122859288,237.5,294.0,323.573634353172,33.814368201570865,10.0,10.0,9.184000000000001,-441.06499999999994,6.861111111111111
157,smt_001,beauce_5_sa_057,1,2,73.72361896564934,-26.40376312623777,3.7182792186721816,24.577218666600903,8.833909663468365,157.5817840975797,237.5,294.0,380.35615273835816,5.253932314071761,10.0,10.0,3.097,-437.326,5.732222222222223
158,smt_001,beauce_5_sa_058,2,0,72.0088038964351,-24.0,1.494874744063332,13.0,13.0,162.7401714059704,264.09491111060686,294.0,353.4803638476159,24.06789985227208,1.7152862418433763,10.0,4.274,-484.78100000000006,7.093333333333334
159,smt_001,beauce_5_sa_059,2,0,78.56588237472562,-24.0,3.2698856891475985,13.0,13.0,178.82188480930574,233.88550678108837,294.0,326.1548631337797,1.0430458516673118,18.42525964814161,10.0,4.6530000000000005,-396.02799999999996,6.15
160,smt_001,beauce_5_sa_060,2,0,100.1834547052147,-24.0,3.0438813141240795,13.0,13.0,138.7233460572433,218.97751457113617,294.0,349.44148169228157,7.570232610870935,2.509067009950602,10.0,4.334,-417.29499999999996,5.685555555555556
161,smt_001,beauce_5_sa_061,0,1,74.08870285304111,-32.62571717460176,2.706201856736238,23.980357024314227,13.0,158.0,237.5,294.0,368.1859320631386,10.0,10.0,10.0,2.378,-433.52700000000004,5.378888888888889
162,smt_001,beauce_5_sa_062,0,2,61.85717754425399,-8.168178743288095,1.70946461581067,11.04722760209668,7.8247067753562,158.0,237.5,294.0,375.8291616700451,10.0,10.0,10.0,3.312,-438.10699999999997,5.243333333333333
163,smt_001,beauce_5_sa_063,1,1,86.68439592835335,-11.549993290545878,1.1854196891045738,19.343883234909924,13.0,206.2720723866176,237.5,294.0,359.9954692891256,38.101973119747214,10.0,10.0,3.623,-373.23799999999994,7.296666666666667
164,smt_001,beauce_5_sa_064,2,1,98.155018842915,-30.894635559527146,2.3048023077365363,5.485761030051201,13.0,191.4877579822884,222.0052164614139,294.0,373.08346645076904,3.1203170221550978,2.3653080746692146,10.0,2.879,-451.59700000000004,5.864444444444445
165,smt_001,beauce_5_sa_065,3,0,50.99878569254446,-24.0,1.748296505371508,13.0,13.0,107.25719524552063,232.62316842920492,303.9934054310004,383.4532757867951,6.722052415819029,13.735336400836044,3.570674024035689,6.072,-538.64,7.091111111111111
166,smt_001,beauce_5_sa_066,2,2,53.040125109100515,-43.97908660318828,3.8643874944249568,19.258978876374904,10.827056914002393,163.64943052067375,237.62178333108812,294.0,338.71282379243496,1.1768623896145305,4.769023350051979,10.0,1.067,-432.07699999999994,5.972222222222222
167,smt_001,beauce_5_sa_067,2,0,86.2475618173708,-24.0,1.217242889827931,13.0,13.0,147.7410630085318,220.62371983941372,294.0,381.713693712288,14.421372861765208,2.8053241075153217,10.0,5.378,-482.158,6.482222222222222
168,smt_001,beauce_5_sa_068,3,0,62.27146093739181,-24.0,1.1614817887559306,13.0,13.0,185.61409053064136,220.89518874556543,281.0125289677612,323.3652085995159,2.8905151974996053,1.0604824554175492,7.226521501509425,3.2369999999999997,-430.89799999999997,6.002222222222222
169,smt_001,beauce_5_sa_069,0,2,52.411622547669786,-31.52425035196013,2.088559412315805,21.57522767387267,16.642455438704566,158.0,237.5,294.0,377.2884847894004,10.0,10.0,10.0,1.9929999999999999,-442.125,5.377777777777777
170,smt_001,beauce_5_sa_070,2,2,90.77347394990908,-22.321364658259913,1.539588489352122,24.195457310667692,6.935364158516326,117.78861764778804,233.6621867041169,294.0,368.7732409480908,14.333809059473406,1.2496880785593385,10.0,3.371,-435.951,6.365555555555556
171,smt_001,beauce_5_sa_071,1,0,89.78946758127023,-24.0,1.538762294619564,13.0,13.0,139.78687745414362,237.5,294.0,347.3516400661934,88.70636562336142,10.0,10.0,11.855,-424.209,8.765555555555556
172,smt_001,beauce_5_sa_072,2,2,91.633046529123,-31.96854646981259,3.8392723263311663,5.805172091499034,13.056647900923188,124.1201177226512,231.80117418231873,294.0,354.19568225677176,5.5132331130785515,14.474446988339956,10.0,2.256,-405.745,6.594444444444445
173,smt_001,beauce_5_sa_073,3,1,84.86176673063208,-11.26354364886292,1.3170000500906571,7.3111217932618064,13.0,160.57778527162313,229.4152907993443,280.5930249871525,365.91423935245103,9.933641897861133,9.606343156261106,1.3437376841615285,3.437,-425.61899999999997,6.6033333333333335
174,smt_001,beauce_5_sa_074,3,1,92.20888583172804,-28.620699630250904,2.675768533341038,16.10517783002087,13.0,158.40881973341055,255.37336248224815,293.00977936876086,335.0307382925524,2.5793587959995645,27.12667989261726,10.036063038837678,2.7329999999999997,-318.8,7.171111111111112
175,smt_001,beauce_5_sa_075,1,2,90.52435133561556,-42.82122387187812,2.789965642376927,16.187904912733543,2.346560450473561,183.4960946354067,237.5,294.0,343.8770878313478,8.306688559949754,10.0,10.0,2.0300000000000002,-416.13,5.966666666666667
176,smt_001,beauce_5_sa_076,2,0,52.31419921242243,-24.0,1.1150118393910775,13.0,13.0,209.6154090795013,255.6393771208563,294.0,378.47905080448095,7.109095899051377,1.43102867080207,10.0,4.757,-439.233,5.724444444444444
177,smt_001,beauce_5_sa_077,2,1,88.43062184318083,-28.134529445185983,1.0521809137931055,13.79839285538425,13.0,135.7572118257038,239.51259398246123,294.0,381.67971689902106,21.001952389272475,1.3119122394112128,10.0,5.035,-446.58500000000004,6.7188888888888885
178,smt_001,beauce_5_sa_078,1,2,95.0389073883681,-12.74442077908878,1.5855571366471837,20.8757384471297,4.567840155667242,199.71447346557312,237.5,294.0,334.3582775216069,44.77426620143376,10.0,10.0,4.696,-341.384,7.377777777777778
179,smt_001,beauce_5_sa_079,3,1,55.68530096227764,-37.24610824946093,2.9087629671081334,15.077640051265092,13.0,195.41715987899008,264.3848572613965,285.1733581648781,331.2089851095273,36.486995955197365,25.78319555571667,2.124905108245237,1.142,-277.231,8.222222222222221
180,smt_001,beauce_5_sa_080,0,0,77.68480320853277,-24.0,2.6860557517509136,13.0,13.0,158.0,237.5,294.0,375.88104868005104,10.0,10.0,10.0,4.506,-500.58600000000007,5.513333333333333
181,smt_001,beauce_5_sa_081,2,1,100.2236225897758,-8.059892823803487,1.8578567205168608,6.028438253587809,13.0,145.0241279564139,233.3592032501497,294.0,333.3644422902366,6.289656356399426,8.553332802657176,10.0,5.1979999999999995,-400.523,5.79
182,smt_001,beauce_5_sa_082,3,0,55.791665216894984,-24.0,1.617301036101487,13.0,13.0,173.64559924740755,241.05620265823015,267.1146488418042,343.70917218352037,31.29768810870772,38.51745138980566,61.54610308521917,13.502,-385.097,8.955555555555556
183,smt_001,beauce_5_sa_083,3,0,64.86518147034161,-24.0,1.0426478090781777,13.0,13.0,110.4859227601642,236.4883654328987,274.89901915421046,378.39787343639506,33.09703383409342,94.47160889451074,9.167328377299308,12.518,-263.115,8.993333333333332
184,smt_001,beauce_5_sa_084,3,1,81.41444800583793,-10.254251414119466,1.379898241981179,10.769883511983162,13.0,184.47757457032608,247.02131034125557,280.55583881923206,323.903134617865,2.853780460059992,18.05644623176331,19.465927264054084,4.034000000000001,-333.81800000000004,7.168888888888889
185,smt_001,beauce_5_sa_085,2,1,99.20215121282,-17.717264904161595,2.4574548065079016,3.4196909310455377,13.0,132.4303730474451,264.1401596387299,294.0,364.1414218071474,1.1738622368243463,1.3928771336607353,10.0,3.4899999999999998,-460.225,5.5811111111111105
186,smt_001,beauce_5_sa_086,2,2,93.15031865967332,-33.57281125812741,2.082772121207954,1.375699973405593,17.96725033797151,144.4340952359755,214.88413878067485,294.0,383.71493432418936,1.5708394283382296,22.54188842791236,10.0,3.393,-392.412,6.726666666666667
187,smt_001,beauce_5_sa_087,0,1,50.62751283220763,-10.927815574900428,2.245022016684859,13.13494321490932,13.0,158.0,237.5,294.0,347.30353002327973,10.0,10.0,10.0,2.601,-438.146,5.266666666666667
188,smt_001,beauce_5_sa_088,2,0,64.99388567664288,-24.0,2.4310097888429327,13.0,13.0,180.72812582987856,243.972130823989,294.0,377.26328899735614,57.97722099769352,7.257934881887838,10.0,5.667,-386.281,8.348888888888888
189,smt_001,beauce_5_sa_089,0,1,97.02029305687934,-41.80898994641228,1.2182284328016508,18.491415495296284,13.0,158.0,237.5,294.0,330.4143541126101,10.0,10.0,10.0,3.073,-424.899,5.1755555555555555
190,smt_001,beauce_5_sa_090,3,0,89.51150777300097,-24.0,3.0854391361062348,13.0,13.0,118.25380661512284,224.43904512235943,271.1383960930033,345.53559734272966,6.857465812814687,1.211634612105401,23.30050526632082,3.7020000000000004,-358.767,6.774444444444445
191,smt_001,beauce_5_sa_091,0,0,75.94539949908241,-24.0,1.8262588784309344,13.0,13.0,158.0,237.5,294.0,347.32709010820986,10.0,10.0,10.0,3.4549999999999996,-532.749,5.800000000000001
192,smt_001,beauce_5_sa_092,1,0,93.23254309897467,-24.0,1.7779590998311563,13.0,13.0,126.16883668033144,237.5,294.0,367.4957824150096,1.0237377279058253,10.0,10.0,4.456,-543.223,5.836666666666667
193,smt_001,beauce_5_sa_093,1,1,80.19470415219433,-18.67789602732843,1.7018784474060311,12.753753654657212,13.0,192.08150865873176,237.5,294.0,332.6439654314818,1.4398708185348186,10.0,10.0,2.877,-432.438,5.377777777777777
194,smt_001,beauce_5_sa_094,1,1,99.12683164475249,-35.71461583620993,2.9726321260620736,2.9652997172190556,13.0,160.3877964986218,237.5,294.0,372.7351423613299,4.238219959230003,10.0,10.0,2.766,-438.93199999999996,5.748888888888889
195,smt_001,beauce_5_sa_095,1,1,101.83423434632157,-42.47955861122179,2.628924802850054,7.822389523905445,13.0,122.24677993667012,237.5,294.0,327.9676126145517,98.77460183366746,10.0,10.0,17.552,-301.807,8.598888888888888
196,smt_001,beauce_5_sa_096,0,0,62.32977861154876,-24.0,1.7603629758170547,13.0,13.0,158.0,237.5,294.0,326.20305108448525,10.0,10.0,10.0,3.3049999999999997,-526.496,5.755555555555556
197,smt_001,beauce_5_sa_097,0,1,63.33162333520879,-8.093223660153853,3.1469048362876006,14.27503577991215,13.0,158.0,237.5,294.0,356.4043231521613,10.0,10.0,10.0,2.8609999999999998,-437.78100000000006,5.2588888888888885
198,smt_001,beauce_5_sa_098,3,0,94.30616420353635,-24.0,2.54757188584868,13.0,13.0,207.79020371685067,259.54990206289676,318.46754577679184,381.7406487948734,8.529000448325643,16.144966565987424,12.585700681930344,5.473000000000001,-439.00200000000007,7.354444444444444
199,smt_001,beauce_5_sa_099,0,1,51.10142487242406,-40.85285247978738,3.120647860692208,13.813516030931895,13.0,158.0,237.5,294.0,332.9186819441852,10.0,10.0,10.0,1.011,-449.532,5.6066666666666665
200,smt_002,beauce_5_sa_000,2,2,71.43398024311936,-29.033366981914227,2.7334888464161113,7.365699983778908,24.844255114451588,133.0399478076764,210.13980604773403,294.0,334.804495173055,2.4929117517399595,29.593729832473485,10.0,1.61,-361.931,7.11888888888889
201,smt_002,beauce_5_sa_001,0,0,72.84165331290822,-24.0,2.24230339830195,13.0,13.0,158.0,237.5,294.0,369.42221930249286,10.0,10.0,10.0,3.594,-456.102,5.297777777777778
202,smt_002,beauce_5_sa_002,2,2,48.736727613950094,-23.741637225839824,1.7722579300058896,19.965740068915217,2.3618242226891004,164.50556513237447,221.78922753952497,294.0,360.3884823311814,83.8493973657376,2.2661782971433797,10.0,2.91,-255.17999999999998,8.707777777777778
203,smt_002,beauce_5_sa_003,3,2,94.10968751287646,-32.137042510754,2.362719357287059,22.02615280249144,15.399094501507562,128.35782458875732,247.6358411752782,292.4338690817242,327.9436886088836,2.3036811274145745,2.451389360599503,1.4231936153463836,3.251,-406.563,5.525555555555556
204,smt_002,beauce_5_sa_004,3,0,53.56607045143884,-24.0,2.232537516086306,13.0,13.0,162.17394275693547,246.9172317409395,285.99453324328545,372.6085800827299,20.116012982964115,7.39757244586924,1.0356137903292837,4.731,-410.651,6.894444444444444
205,smt_002,beauce_5_sa_005,3,1,49.17523325146925,-26.656953836634067,3.3816056088680533,14.416499539405551,13.0,179.7198725028379,214.50084959048965,286.69599365753504,357.41102254265644,3.807190023985077,3.5887611716430907,2.2894052434338485,2.154,-416.15500000000003,5.943333333333333
206,smt_002,beauce_5_sa_006,2,0,101.04358950313208,-24.0,3.8340362012561857,13.0,13.0,195.04222895952273,247.70191744771984,294.0,375.23110199809565,93.80681686678824,2.046915112252814,10.0,8.434000000000001,-376.551,8.876666666666667
207,smt_002,beauce_5_sa_007,1,2,102.9089032752943,-11.96725230469542,2.220631851356282,13.437082058310224,20.37459881019866,112.02819791050575,237.5,294.0,367.73125767848,29.510802885888967,10.0,10.0,5.553,-419.567,6.814444444444444
208,smt_002,beauce_5_sa_008,1,2,80.69223732327166,-43.343004201051784,2.6081114063777258,8.5965574740726,15.52141190665132,128.57493143393492,237.5,294.0,362.1029506345114,15.634861571894817,10.0,10.0,3.2600000000000002,-424.36499999999995,6.386666666666667
209,smt_002,beauce_5_sa_009,0,2,101.3852092186089,-43.495286485923096,2.370888999804505,6.399068497517677,9.130890571024224,158.0,237.5,294.0,372.9075496210696,10.0,10.0,10.0,2.38,-439.8469999999999,5.46
210,smt_002,beauce_5_sa_010,2,0,83.53458431647323,-24.0,2.9322662608170083,13.0,13.0,184.6755418655909,216.01260368775337,294.0,361.25710261490474,2.5810613856646913,6.890804519347164,10.0,4.008,-504.21999999999997,6.239999999999999
211,smt_002,beauce_5_sa_011,1,0,72.69874146714382,-24.0,3.9775435890237194,13.0,13.0,153.66109560131594,237.5,294.0,356.5197547788105,47.942716260274,10.0,10.0,5.9030000000000005,-364.755,7.569999999999999
212,smt_002,beauce_5_sa_012,2,2,78.95174772504735,-35.89443236629125,3.9781659924809754,22.164014126306924,13.556756831119618,143.39467655521594,222.5610531616092,294.0,365.6893341815111,33.560937269068205,38.565374689915075,10.0,4.8469999999999995,-310.5,8.428888888888888
213,smt_002,beauce_5_sa_013,0,1,102.89563404228711,-18.687307738665677,2.473892939888776,3.2287194760355535,13.0,158.0,237.5,294.0,360.47864442570784,10.0,10.0,10.0,3.2969999999999997,-449.31899999999996,5.36
214,smt_002,beauce_5_sa_014,2,1,102.94675721245324,-9.40452961683527,1.1068630994586572,21.342816419104334,13.0,170.80856136194438,213.4271962737635,294.0,335.0187416850578,92.48004147300016,62.95587293545238,10.0,10.772,-155.63299999999998,8.981111111111112
215,smt_002,beauce_5_sa_015,1,1,52.143024083803645,-31.250197536477028,3.9656587207750698,18.263377337368777,13.0,187.6178541034139,237.5,294.0,349.9301497258115,5.797866636711544,10.0,10.0,1.7730000000000001,-422.549,5.751111111111111
216,smt_002,beauce_5_sa_016,1,0,79.40846594330594,-24.0,1.119277662145317,13.0,13.0,115.12251132167532,237.5,294.0,334.70143779423137,2.3088478345802015,10.0,10.0,3.854,-441.323,5.36
217,smt_002,beauce_5_sa_017,1,2,64.5507827762006,-17.403540451503098,1.7457759800559725,6.541604630835734,24.68700414321519,119.92856418830972,237.5,294.0,345.252111720901,3.929475172559123,10.0,10.0,2.052,-435.87299999999993,5.7011111111111115
218,smt_002,beauce_5_sa_018,1,0,72.05824416260639,-24.0,2.660399340542183,13.0,13.0,201.9756340138939,237.5,294.0,324.85963332166534,76.51461327515892,10.0,10.0,4.8420000000000005,-340.068,8.525555555555556
219,smt_002,beauce_5_sa_019,1,2,96.66100388985308,-9.296779066032911,2.522485172961124,15.407126755615806,6.1072450414008,159.5962098159095,237.5,294.0,350.7336142420872,2.849029051263148,10.0,10.0,3.229,-438.258,5.471111111111111
220,smt_002,beauce_5_sa_020,1,2,103.81253444084726,-14.02349145331276,3.9125055680297343,4.890675097199971,19.581872434604264,154.71054921283172,237.5,294.0,327.571337438991,69.07340339894739,10.0,10.0,9.936,-322.898,8.020000000000001
221,smt_002,beauce_5_sa_021,0,0,105.28056454565125,-24.0,1.694774151658649,13.0,13.0,158.0,237.5,294.0,336.5722164408526,10.0,10.0,10.0,5.8839999999999995,-525.688,5.474444444444444
222,smt_002,beauce_5_sa_022,3,0,68.22061046102844,-24.0,3.499992219755371,13.0,13.0,206.70977834429664,230.61064254789,282.77143726618476,338.75090932465025,2.1728465546820463,11.824178299198683,79.00670544706875,10.854,-295.216,8.371111111111112
223,smt_002,beauce_5_sa_023,0,1,83.14217936603539,-16.491757684671725,3.6196688592667137,12.592013570802406,13.0,158.0,237.5,294.0,382.5054651762871,10.0,10.0,10.0,3.753,-452.59399999999994,5.325555555555556
224,smt_002,beauce_5_sa_024,3,1,87.28301942071568,-18.66751928146067,2.5892950825307826,22.400144771174883,13.0,140.34979005893874,221.35702243654535,301.41190295070885,332.59594180621195,2.2471454110256657,36.700472660062495,38.90888703010309,6.828,-238.17,8.145555555555555
225,smt_002,beauce_5_sa_025,3,2,85.8008736869244,-5.278652657819691,2.8798897078875623,12.186419882730648,18.112921756837057,190.26717657015945,212.09196171558145,280.96494782529965,382.3639181384744,22.157406883675723,77.42188617893906,12.478218324946742,5.984,-259.274,8.975555555555555
226,smt_002,beauce_5_sa_026,3,0,80.17272140698755,-24.0,2.9749661889914667,13.0,13.0,147.49126729547106,238.77061041404284,289.97510098130266,380.53714831846696,56.80845164808974,2.232158799440866,49.14743981019527,13.206,-274.533,8.795555555555556
227,smt_002,beauce_5_sa_027,3,1,47.13431351127024,-20.497860787107044,3.811604527981419,12.345771616856954,13.0,204.53012283902268,242.52314539956248,316.3217457292873,344.4939495480006,8.331841066837075,86.42404599995677,12.371958101251565,11.469999999999999,-263.74899999999997,8.584444444444445
228,smt_002,beauce_5_sa_028,3,0,90.02057877082672,-24.0,1.4489044866325291,13.0,13.0,187.34345822811568,253.14768335482464,301.3377315081593,376.9116217992976,4.591241968241985,10.566637178593602,4.796441938972738,4.764,-488.605,6.734444444444445
229,smt_002,beauce_5_sa_029,2,2,59.8240442499183,-37.696271952259046,1.289407823045597,11.56192681948064,18.80182654637537,206.8449701534672,238.96394142572285,294.0,327.4953529346488,4.020297092802171,3.74143689421568,10.0,1.0539999999999998,-414.407,5.954444444444444
230,smt_002,beauce_5_sa_030,1,1,63.31398095052249,-40.25947189765746,1.841122910027598,10.671946795022611,13.0,201.24557709266412,237.5,294.0,368.1064741576842,3.671330330186652,10.0,10.0,2.151,-443.797,5.705555555555556
231,smt_002,beauce_5_sa_031,3,0,70.30009643769168,-24.0,2.287060323108948,13.0,13.0,202.8970739843448,246.19409238324153,319.03849577673793,362.70812347657886,3.674070176670463,1.4422690378180676,3.0540728035132108,3.5159999999999996,-445.48100000000005,5.84
232,smt_002,beauce_5_sa_032,1,2,91.7866881637788,-10.461667791041364,3.936830221625555,10.055402161310049,8.32700835306637,168.35495634628455,237.5,294.0,332.75169468651075,6.947836318876186,10.0,10.0,3.7399999999999998,-418.98400000000004,5.597777777777778
233,smt_002,beauce_5_sa_033,2,0,77.23227318986238,-24.0,3.9028102320388327,13.0,13.0,144.29100716063408,220.1355197240668,294.0,371.1013189477551,3.4552857484525257,5.33054497758343,10.0,4.134,-483.9700000000001,6.013333333333333
234,smt_002,beauce_5_sa_034,2,1,79.31987975429668,-11.90273191626622,2.5620501536393294,17.494951670225404,13.0,164.0483459533769,253.89829922307976,294.0,380.9538145964763,23.836941679744776,26.546932546021416,10.0,4.929,-386.842,7.823333333333333
235,smt_002,beauce_5_sa_035,1,0,85.41820851463595,-24.0,1.8200902011386073,13.0,13.0,106.17611969800323,237.5,294.0,336.67923759119117,41.54197970625987,10.0,10.0,7.1530000000000005,-496.092,7.671111111111112
236,smt_002,beauce_5_sa_036,2,0,70.6625599889325,-24.0,2.798107526641182,13.0,13.0,123.3024859082118,259.7018944495671,294.0,365.89677158336474,83.94106804614141,2.38630238631532,10.0,13.332999999999998,-427.907,8.687777777777777
237,smt_002,beauce_5_sa_037,2,2,81.03238886611989,-26.768490853828784,3.7224442840890815,21.652323243279284,12.653080505015469,176.2902278113108,254.1365048686495,294.0,374.73181230730944,79.60082513810703,5.847520748521529,10.0,6.24,-298.883,8.674444444444443
238,smt_002,beauce_5_sa_038,0,0,63.23196353467554,-24.0,3.2754818715655607,13.0,13.0,158.0,237.5,294.0,372.54260674306494,10.0,10.0,10.0,3.9170000000000003,-457.16,5.277777777777778
239,smt_002,beauce_5_sa_039,3,0,58.144559184592296,-24.0,3.5942772514854804,13.0,13.0,150.62924424437728,250.95269045128657,322.28629408827834,326.0881447655995,45.65493170447584,76.69327173836409,40.283480366076766,15.080000000000002,-239.84699999999998,8.99
240,smt_002,beauce_5_sa_040,0,0,65.77387093092632,-24.0,3.5913184664632904,13.0,13.0,158.0,237.5,294.0,363.2058986862811,10.0,10.0,10.0,3.407,-471.86800000000005,5.4188888888888895
241,smt_002,beauce_5_sa_041,1,2,50.092111074636406,-7.524176669949306,3.6189542672778856,11.507694512702257,17.61078642683151,143.00330415103969,237.5,294.0,368.64237946157743,18.68393750251076,10.0,10.0,3.345,-409.267,6.297777777777778
242,smt_002,beauce_5_sa_042,1,2,87.8496889256813,-34.38631072329834,1.6450597538484546,9.03398914171315,13.729503075871634,205.3974707192624,237.5,294.0,363.9176023641788,19.82012622430511,10.0,10.0,2.1930000000000005,-408.755,6.602222222222222
243,smt_002,beauce_5_sa_043,0,2,45.96445928609621,-10.902062553764168,3.059207170470366,24.340792272376,18.010022447466664,158.0,237.5,294.0,346.9072899084935,10.0,10.0,10.0,2.107,-441.258,5.347777777777778
244,smt_002,beauce_5_sa_044,2,2,51.594258504225365,-25.900154969013112,1.1895489829805317,16.844656062912065,17.979049017343705,129.96140662037735,224.00356987258033,294.0,356.4144792030738,6.696507547544951,19.04574027666131,10.0,1.888,-378.85,6.7844444444444445
