point_idx,run,parcelle,n_ferti,nb_prepa,Date_Semis,Delta_PREPA_Semis,Profondeur_Semis,Profondeur_Prepa_1,Profondeur_Prepa_2,Date_F1,Date_F2,Date_F3,Date_Recolte,Dose_F1,Dose_F2,Dose_F3,climat,N_lixi,dCorg,rdt
946,smt_009,clim7_toulouse_p10,3,1,47.055135825826184,-16.580905232805748,2.6168349367077894,9.386929692219637,13.0,171.5932396552357,248.4154433051946,283.3466189773271,323.61072564251026,19.951790329933193,10.081073916550723,66.35197162220285,sud_ouest,24.53,-462.814,8.528888888888888
947,smt_009,clim7_toulouse_p11,0,2,95.1286200416608,-38.8769112658286,2.5139106333027357,24.997379109326808,18.128410113958186,158.0,237.5,294.0,359.5479433133418,10.0,10.0,10.0,sud_ouest,5.982,-568.766,6.046666666666667
948,smt_009,clim8_montpellier_p00,2,0,93.63882566263206,-24.0,1.116250196061559,13.0,13.0,167.75450690901064,244.69845545430675,294.0,359.2230278305785,7.852022601610616,1.8084776851405604,10.0,mediterraneen_franc,21.486,-586.5809999999999,5.406666666666666
949,smt_009,clim8_montpellier_p01,0,0,99.90876283149436,-24.0,1.7445810844510594,13.0,13.0,158.0,237.5,294.0,361.0097757810069,10.0,10.0,10.0,mediterraneen_franc,22.506,-662.772,5.0055555555555555
950,smt_009,clim8_montpellier_p02,1,2,54.86011383316058,-7.461436420960389,1.1080726828935952,16.120469384108404,3.57554722821644,171.53105913778472,237.5,294.0,354.95305765475223,67.46728144471605,10.0,10.0,mediterraneen_franc,16.811,-458.529,8.162222222222223
951,smt_009,clim8_montpellier_p03,0,2,70.76046434033285,-42.94213863680259,2.2392728958996027,21.331344000336617,10.604836340038371,158.0,237.5,294.0,360.60867667643214,10.0,10.0,10.0,mediterraneen_franc,8.19,-543.952,5.495555555555556
952,smt_009,clim8_montpellier_p04,1,2,94.16095674350704,-11.901565790356514,3.1741233365978347,19.161046541917468,5.268106491669492,170.78220611806293,237.5,294.0,324.30258528905443,2.473740921381774,10.0,10.0,mediterraneen_franc,13.862,-515.208,5.092222222222222
953,smt_009,clim8_montpellier_p05,0,0,86.45769216201995,-24.0,1.46637913323146,13.0,13.0,158.0,237.5,294.0,338.25897370820536,10.0,10.0,10.0,mediterraneen_franc,17.994,-613.207,5.127777777777777
954,smt_009,clim8_montpellier_p06,2,2,77.94847452395462,-22.84310710742936,3.282288474489182,20.159626211418008,16.548189036937238,187.1940924112891,239.10068461774517,294.0,345.21846191362926,36.843081818826704,26.607345182449837,10.0,mediterraneen_franc,12.094,-387.806,8.07888888888889
955,smt_009,clim8_montpellier_p07,3,2,55.65648122104124,-13.547806865740736,2.7306878343315715,2.447436431600477,13.936929600265318,181.5601691892031,223.88043796638223,315.8793626232647,370.7307818521441,12.443567347396849,1.0539378517328748,8.64352853670197,mediterraneen_franc,14.888,-623.637,6.797777777777778
956,smt_009,clim8_montpellier_p08,3,1,61.37932733500088,-18.08656954216688,1.9578066004381736,21.621687069316497,13.0,106.23565836549557,262.6282409123544,311.65002858205787,323.27931320714356,84.83551699437233,13.52288957813731,3.209587895161495,mediterraneen_franc,30.746,-352.006,8.268888888888888
957,smt_009,clim8_montpellier_p09,1,2,86.42511725802345,-17.619973234902176,3.0246251432249616,1.1856451547771505,7.977723493314792,198.7778915619319,237.5,294.0,378.9550803888963,3.299202032735059,10.0,10.0,mediterraneen_franc,11.972000000000001,-517.1510000000001,5.29
958,smt_009,clim8_montpellier_p10,2,1,73.03105537176197,-10.028084268983504,3.1862473308223636,13.778886576044789,13.0,114.35509749350952,218.592726427927,294.0,333.38508094998673,5.1577285809051565,8.616352690972809,10.0,mediterraneen_franc,12.280000000000001,-516.3779999999999,5.928888888888888
959,smt_009,clim8_montpellier_p11,3,0,71.43878690356246,-24.0,3.113652342970992,13.0,13.0,120.75910835460084,249.1307850259072,317.25170649872706,346.7332132647986,4.791406330311245,23.712796784055303,6.233068713074086,mediterraneen_franc,17.675,-489.62700000000007,6.65
960,smt_010,clim1_briançon_p00,2,0,98.36004174602604,-24.0,2.6725208382721286,13.0,13.0,190.4290460005851,262.825553623365,294.0,349.39097719769455,85.56361915516729,14.4982555178383,10.0,montagne,35.815,-173.92000000000002,7.15888888888889
961,smt_010,clim1_briançon_p01,1,2,105.439996813797,-30.04638897721515,1.5398145441904612,22.673402179647372,5.902436567102757,146.01456834271562,237.5,294.0,369.43552748780235,10.251498357445763,10.0,10.0,montagne,7.226000000000001,-245.833,4.113333333333333
