,n_ferti,has_prepa,nb_prepa,prepa_1,prepa_2,nb_f1,type_f1_1,type_f1_2,nb_f2,type_f2_1,type_f2_2,nb_f3,type_f3_1,type_f3_2,Jour_Semis,Jours_av_PREPA,Jours_semis_F1,Jours_F1_F2,Jours_F2_F3,Jours_op_recolte,Dose_F1_1,Dose_F1_2,Dose_F2_1,Dose_F2_2,Dose_F3_1,Dose_F3_2
type_f2_2,0.0022842073149343944,0.007103672516730275,0.006156009024192111,0.0058924321112114875,3.4130071678739604e-05,0.0012947814047625794,0.0001431765881435565,0.001826693120692613,0.00019212711327898369,0.0018672038675603408,0.0,0.001904338663026084,0.0006565774987777884,0.0004855682893857294,0.0002782235405429656,0.006755579888969798,0.001114452344372241,0.0012474758506535455,0.0004595027363712978,0.0009655505819664567,0.00032586691010749735,0.0003603550452075943,0.0014078663575689543,0.0007026558481548761,0.0003013010774463032,0.00047454615041486736
nb_f3,0.0033333372840809172,0.0005016820071278572,0.00021848879490882211,0.0004737097744416108,0.0029636934494010614,0.0029622341917235895,0.0018532008766500851,0.0023639657741373332,0.000811975921663044,0.0018395305047262944,0.001904338663026084,0.0,0.001686816455290563,0.001452418391977961,0.005317408579825766,0.0011050144822094543,0.003175777970967575,0.004387981676269859,0.0016504906850300927,0.003548819191402486,0.0014307648202523948,0.0013667069580759472,0.004366773873701324,0.0009317899894047965,0.0013712720269253298,0.0006510523701312998
type_f3_1,0.000389228443742784,0.00039016489594168036,0.0003554811854881157,0.0009235309263940783,0.0025589000580482635,0.003173886779018198,0.00019500691065543752,0.0010089663151801043,0.0004869065262724792,0.001452934170105391,0.0006565774987777884,0.001686816455290563,0.0,0.000959847949812298,0.002768600828847001,0.002293444134193079,0.005727306142884192,0.00021672923144566703,0.0012924632180899565,0.007944166084282722,0.0037880171440957122,0.002180569409633959,0.0003752304657319572,0.0003955361910371602,0.0013997649137252877,0.0010650085125889497
type_f3_2,0.000810963692491451,0.000258159648629408,2.9861619275650675e-05,0.0005767448728888347,0.0006769124680205962,0.0024506364757808097,0.0004049257179402632,0.0013880969286617084,0.0008022327165355669,0.0007481531239926786,0.0004855682893857294,0.001452418391977961,0.000959847949812298,0.0,0.0021384582470226343,0.0007415120220780613,0.005268636622304812,0.00037612999076919174,0.00017725792345968383,0.009203246350305005,0.002624754036402499,0.0011231601350626397,0.0004779424459484538,0.0008708422507918145,0.0003591046396976827,0.0003333071297357826
Jour_Semis,0.023157950572428643,0.0008262277127298878,9.005165836983853e-05,0.000986065125628599,0.00582828804186164,0.009325186466696112,0.0032631583373435857,0.007849473758540504,0.0027122406518490516,0.005050201037157365,0.0002782235405429656,0.005317408579825766,0.002768600828847001,0.0021384582470226343,0.0,0.0017942772784579342,0.01042000231041873,0.014144591447256327,0.0026481479548764453,0.008278288821157331,0.006873426175650343,0.005533269433023236,0.013502354263426497,0.0013274610921024665,0.002334889005362717,0.0007478719810510848
Jours_av_PREPA,0.0030061638796291534,0.030208259839846208,0.00973553971961827,0.018514753431988384,0.0003552793292670442,0.0026009401699671475,0.0008013384098181087,0.0013257146068766934,0.0008864049840151544,0.0020209054024129536,0.006755579888969798,0.0011050144822094543,0.002293444134193079,0.0007415120220780613,0.0017942772784579342,0.0,0.004075073232658211,0.001978615653628557,0.0017931007195752802,0.004028838697186288,0.0013843746863720918,0.0007312480645677022,0.0019474921692440583,0.0007181664346163075,0.0015084812160802707,0.0017100491634376436
Jours_semis_F1,0.015358660253106504,0.0020870634549908784,0.0009463155845523818,0.0016352541499444762,0.003701218079823154,0.006699287417495259,0.0064226688391626485,0.008717379791352342,0.0048986137988336065,0.0049297241974597394,0.001114452344372241,0.003175777970967575,0.005727306142884192,0.005268636622304812,0.01042000231041873,0.004075073232658211,0.0,0.023008069449805935,0.008139603473598878,0.09294267095206188,0.01149694832935444,0.006195251028184856,0.022572378455526843,0.006321966262860079,0.0082563317569746,0.005298946606115851
Jours_F1_F2,0.0003133334972784674,0.0005884399644758842,0.0003081807570558537,0.00096411336078428,0.00493467070391429,0.012498864371997986,5.9545285865048037e-05,0.0008417665398310348,0.00030191379591182343,0.0010423328643839325,0.0012474758506535455,0.004387981676269859,0.00021672923144566703,0.00037612999076919174,0.014144591447256327,0.001978615653628557,0.023008069449805935,0.0,0.0034380229570077914,0.030345742920372065,0.011836369641852529,0.003820944793474723,0.0009030931721618618,0.0009262691111407984,0.002422003370130432,0.0011606269044996953
Jours_F2_F3,0.0034798679071419425,0.00045757485014730204,0.0004400965629104414,0.0006352561064821849,0.0007116335830379406,0.0020627906277413954,0.0006641075504278948,0.002187606908725215,0.0003405587695564094,0.001871513647869083,0.0004595027363712978,0.0016504906850300927,0.0012924632180899565,0.00017725792345968383,0.0026481479548764453,0.0017931007195752802,0.008139603473598878,0.0034380229570077914,0.0,0.007563339200093777,0.004831428636024371,0.0030887631256143466,0.0036279340307174834,0.0027278163178656722,0.0027917881527974586,0.0033581098916463104
Jours_op_recolte,0.0394328040964641,0.001463222547535059,0.0005548512722595156,0.0007535758222976252,0.004374046533019982,0.008409472789739358,0.01029352289736718,0.01627442021869785,0.01009064065032983,0.013047022003741193,0.0009655505819664567,0.003548819191402486,0.007944166084282722,0.009203246350305005,0.008278288821157331,0.004028838697186288,0.09294267095206188,0.030345742920372065,0.007563339200093777,0.0,0.00671835047350311,0.0034862226399545726,0.027415584266623827,0.004319238313082674,0.006807684066727937,0.0024137164714627124
Dose_F1_1,0.007474145413595479,0.0002468485578831503,0.000196957562529243,0.0013707525998301051,0.002806861748190337,0.008346408165961217,0.0036289171665463416,0.006101637708914809,0.0021879607492077957,0.0020493107285071144,0.00032586691010749735,0.0014307648202523948,0.0037880171440957122,0.002624754036402499,0.006873426175650343,0.0013843746863720918,0.01149694832935444,0.011836369641852529,0.004831428636024371,0.00671835047350311,0.0,0.005365990335968518,0.013270548884451117,0.0052510322354245575,0.004912779792023203,0.004093348847761025
Dose_F1_2,0.0030810921866940566,5.8319246370786004e-05,9.733250012389227e-05,0.00022564298672234084,0.0027721225133617855,0.002134644822128662,0.0016201652447890291,0.00211646355282058,0.0007076584174435796,0.002369939670361032,0.0003603550452075943,0.0013667069580759472,0.002180569409633959,0.0011231601350626397,0.005533269433023236,0.0007312480645677022,0.006195251028184856,0.003820944793474723,0.0030887631256143466,0.0034862226399545726,0.005365990335968518,0.0,0.004284823444224983,0.002510960022023667,0.0024492104391232727,0.0010735360392110094
Dose_F2_1,0.0005354921775729826,0.0004683116842417734,0.00030759648146938545,0.0007337347607848654,0.005110949770210427,0.013402909209304648,0.0004591242614303548,0.0006510908188704922,0.0005243108944936736,0.0012348919184321794,0.0014078663575689543,0.004366773873701324,0.0003752304657319572,0.0004779424459484538,0.013502354263426497,0.0019474921692440583,0.022572378455526843,0.0009030931721618618,0.0036279340307174834,0.027415584266623827,0.013270548884451117,0.004284823444224983,0.0,0.0014636419136254686,0.0030721326167602037,0.0016087320258989513
Dose_F2_2,0.0008123652040550322,0.00024237166326734894,2.4007993127406202e-05,0.00042974461956080123,0.0005900203956115124,0.0022023931554470133,5.422642813801559e-05,0.0006977347092457231,0.0003109745157954258,0.001254770245403769,0.0007026558481548761,0.0009317899894047965,0.0003955361910371602,0.0008708422507918145,0.0013274610921024665,0.0007181664346163075,0.006321966262860079,0.0009262691111407984,0.0027278163178656722,0.004319238313082674,0.0052510322354245575,0.002510960022023667,0.0014636419136254686,0.0,0.001355052633674858,0.0008502725666889033
Dose_F3_1,0.001287209514247989,0.00018922912168839456,8.790688146187442e-06,0.00029442319165073894,0.0006376118488479188,0.0021483348129711644,0.0006854102532555251,0.0021248903984397716,0.00018136803615131925,0.001682879922953906,0.0003013010774463032,0.0013712720269253298,0.0013997649137252877,0.0003591046396976827,0.002334889005362717,0.0015084812160802707,0.0082563317569746,0.002422003370130432,0.0027917881527974586,0.006807684066727937,0.004912779792023203,0.0024492104391232727,0.0030721326167602037,0.001355052633674858,0.0,0.001949420321996742
Dose_F3_2,0.0009448825764191149,0.00042772423033121676,0.00015065091951316223,0.0006281774376983851,0.0001958238297190551,0.0010605278749706848,0.0005528777365383375,0.001948823460858451,0.00027762211736637177,0.001491523914237125,0.00047454615041486736,0.0006510523701312998,0.0010650085125889497,0.0003333071297357826,0.0007478719810510848,0.0017100491634376436,0.005298946606115851,0.0011606269044996953,0.0033581098916463104,0.0024137164714627124,0.004093348847761025,0.0010735360392110094,0.0016087320258989513,0.0008502725666889033,0.001949420321996742,0.0
