ID_PDG;DATE;RRmm;Tmin;Tmax;ETP;RGI
90001;05/11/2027;0.000;0.800;8.000;1.210;10.090
90001;06/11/2027;0.000;0.800;12.700;1.490;10.340
90001;07/11/2027;0.000;1.800;15.000;1.710;10.990
90001;08/11/2027;0.000;5.600;12.500;1.520;10.340
90001;09/11/2027;15.000;4.200;11.000;0.550;2.770
90001;10/11/2027;0.700;2.500;14.400;1.270;8.960
90001;11/11/2027;0.000;1.100;16.100;1.510;10.050
90001;12/11/2027;0.000;3.300;15.800;1.300;8.110
90001;13/11/2027;0.300;3.300;10.500;0.910;5.890
90001;14/11/2027;1.800;4.600;8.300;0.540;3.270
90001;15/11/2027;10.600;5.000;7.400;0.320;1.550
90001;16/11/2027;6.000;1.800;10.400;1.090;8.690
90001;17/11/2027;6.800;2.600;12.100;1.010;6.530
90001;18/11/2027;8.300;-1.900;5.800;0.970;9.120
90001;19/11/2027;0.000;-3.500;7.000;0.950;8.210
90001;20/11/2027;0.000;-1.500;7.100;1.040;9.230
90001;21/11/2027;3.700;-1.500;7.600;0.900;6.040
90001;22/11/2027;2.600;0.700;2.600;0.690;6.070
90001;23/11/2027;10.600;-0.800;8.900;0.820;5.310
90001;24/11/2027;0.000;1.200;10.800;1.170;8.560
90001;25/11/2027;0.000;0.900;9.600;1.140;8.610
90001;26/11/2027;0.000;-0.500;9.900;1.050;8.630
90001;27/11/2027;0.000;0.200;8.400;0.980;6.500
90001;28/11/2027;1.800;2.200;4.900;0.490;2.890
90001;29/11/2027;5.800;1.100;4.200;0.470;2.830
90001;30/11/2027;0.000;-2.500;6.700;0.840;7.500
90001;01/12/2027;0.000;-2.900;6.200;0.850;8.100
90001;02/12/2027;0.000;-2.800;3.800;0.690;6.050
90001;03/12/2027;4.900;-0.000;2.600;0.380;1.800
90001;04/12/2027;12.000;0.800;6.000;0.470;3.120
90001;05/12/2027;0.000;-6.200;2.600;0.810;7.700
90001;06/12/2027;0.000;-4.000;5.800;1.210;8.230
90001;07/12/2027;0.000;-5.900;6.400;1.150;8.030
90001;08/12/2027;2.200;-2.500;4.500;0.880;7.800
90001;09/12/2027;30.900;-0.700;2.900;0.340;2.840
90001;10/12/2027;0.700;-10.700;2.800;0.660;7.150
90001;11/12/2027;0.000;-16.400;-2.800;0.570;8.100
90001;12/12/2027;3.200;-17.800;-4.800;0.530;7.790
90001;13/12/2027;15.700;-7.200;2.300;0.320;2.480
90001;14/12/2027;0.700;-1.200;4.800;0.480;4.330
90001;15/12/2027;21.700;-2.700;1.500;0.270;1.650
90001;16/12/2027;2.100;-5.000;5.300;0.550;4.880
90001;17/12/2027;0.000;-9.300;2.800;0.730;7.790
90001;18/12/2027;0.000;-8.900;-0.300;0.860;7.940
90001;19/12/2027;0.000;-3.500;4.000;0.870;6.530
90001;20/12/2027;0.000;-3.800;4.400;0.790;6.840
90001;21/12/2027;1.600;-1.400;3.900;0.360;3.010
90001;22/12/2027;2.300;-2.300;6.600;0.670;6.380
90001;23/12/2027;4.200;2.500;7.900;0.600;5.080
90001;24/12/2027;0.000;0.200;8.700;0.750;6.770
90001;25/12/2027;0.000;-3.100;7.600;0.780;7.590
90001;26/12/2027;0.000;-4.100;7.500;0.800;7.040
90001;27/12/2027;0.000;-5.200;4.100;0.730;7.070
90001;28/12/2027;0.000;-6.700;1.400;0.730;7.920
90001;29/12/2027;0.500;-4.400;3.400;0.530;5.230
90001;30/12/2027;2.900;2.600;5.000;0.410;3.100
90001;31/12/2027;0.000;2.800;9.000;0.700;6.030
90002;01/01/2027;0.000;5.300;12.700;0.510;4.780
90002;02/01/2027;0.200;4.600;12.800;0.940;3.370
90002;03/01/2027;6.200;8.900;10.900;0.630;2.610
90002;04/01/2027;23.400;5.300;10.900;0.370;0.510
90002;05/01/2027;0.500;-0.600;5.800;0.500;3.510
90002;06/01/2027;0.300;-1.100;3.600;0.270;2.010
90002;07/01/2027;3.500;-0.400;3.400;0.340;1.470
90002;08/01/2027;9.600;-0.700;4.500;0.350;1.850
90002;09/01/2027;6.400;1.000;5.100;0.420;3.870
90002;10/01/2027;0.000;-1.900;2.800;0.280;2.490
90002;11/01/2027;0.000;-3.100;3.300;0.260;2.830
90002;12/01/2027;0.000;-2.700;3.000;0.470;5.830
90002;13/01/2027;0.000;-2.600;3.200;0.440;5.660
90002;14/01/2027;0.000;-3.100;5.100;0.510;5.860
90002;15/01/2027;0.000;-3.500;2.100;0.440;5.630
90002;16/01/2027;1.500;-3.200;1.500;0.200;1.750
90002;17/01/2027;0.100;0.100;2.900;0.240;2.000
90002;18/01/2027;0.000;-0.800;6.500;0.550;5.560
90002;19/01/2027;1.400;-2.400;3.400;0.270;1.730
90002;20/01/2027;1.000;-1.200;3.400;0.320;3.420
90002;21/01/2027;0.400;-2.300;3.700;0.490;4.920
90002;22/01/2027;0.000;-0.100;3.900;0.280;2.110
90002;23/01/2027;0.000;0.100;6.000;0.490;3.380
90002;24/01/2027;0.000;-2.900;5.900;0.600;7.120
90002;25/01/2027;0.000;-3.600;5.600;0.610;6.560
90002;26/01/2027;0.100;-2.500;0.400;0.220;1.890
90002;27/01/2027;0.700;-2.200;1.300;0.260;1.610
90002;28/01/2027;0.000;0.600;3.500;0.330;3.530
90002;29/01/2027;1.600;1.600;5.600;0.210;1.300
90002;30/01/2027;0.300;-0.700;6.700;0.580;5.440
90002;31/01/2027;3.100;2.200;4.800;0.960;5.640
90002;01/02/2027;2.100;0.400;6.800;0.360;0.860
90002;02/02/2027;2.600;6.400;7.900;0.230;1.050
90002;03/02/2027;0.000;4.100;8.400;0.530;4.110
90002;04/02/2027;1.000;1.000;7.300;0.530;2.100
90002;05/02/2027;0.600;-0.900;5.200;0.510;5.270
90002;06/02/2027;21.300;2.400;7.700;0.470;1.180
90002;07/02/2027;1.100;-0.200;5.800;0.900;7.750
90002;08/02/2027;0.100;2.200;8.700;0.650;2.760
90002;09/02/2027;0.000;2.000;10.700;1.270;9.460
90002;10/02/2027;0.000;3.200;6.300;0.580;2.080
90002;11/02/2027;0.800;-1.700;5.000;0.640;6.290
90002;12/02/2027;0.000;-2.100;4.700;0.830;8.330
90002;13/02/2027;0.000;-0.300;9.300;1.540;10.080
90002;14/02/2027;6.300;4.800;8.800;1.010;4.390
90002;15/02/2027;2.100;4.100;7.900;1.070;6.910
90002;16/02/2027;9.200;5.400;11.300;0.470;1.690
90002;17/02/2027;1.500;6.600;12.200;1.450;7.050
90002;18/02/2027;2.800;4.900;12.600;1.140;2.960
90002;19/02/2027;0.000;1.800;7.300;1.690;8.840
90002;20/02/2027;2.000;5.800;9.000;0.860;2.290
90002;21/02/2027;12.600;3.100;9.000;1.070;7.670
90002;22/02/2027;1.100;3.400;8.600;0.710;3.800
90002;23/02/2027;0.300;3.500;10.200;0.970;7.210
90002;24/02/2027;3.300;1.900;10.900;1.290;7.610
90002;25/02/2027;1.000;-1.000;5.800;1.010;9.960
90002;26/02/2027;0.000;-3.300;5.700;1.290;11.800
90002;27/02/2027;0.000;-1.100;8.400;1.830;13.410
90002;28/02/2027;0.000;-3.500;9.200;1.590;13.440
90002;01/03/2027;0.000;-3.200;9.000;1.450;11.880
90002;02/03/2027;0.100;-3.200;8.000;0.840;5.920
90002;03/03/2027;0.000;-2.300;11.200;1.640;13.690
90002;04/03/2027;0.000;-2.600;9.300;1.890;14.480
90002;05/03/2027;0.000;-3.900;7.000;1.710;14.620
90002;06/03/2027;0.000;-2.900;5.700;1.760;13.250
90002;07/03/2027;0.000;-3.500;3.900;1.690;15.060
90002;08/03/2027;0.000;-3.700;8.500;1.870;15.270
90002;09/03/2027;0.000;-3.000;11.700;1.820;15.210
90002;10/03/2027;0.000;-2.400;13.400;2.110;15.660
90002;11/03/2027;0.300;0.700;15.100;2.260;13.410
90002;12/03/2027;0.600;6.100;13.200;2.100;11.340
90002;13/03/2027;6.600;5.400;13.300;0.810;3.970
90002;14/03/2027;2.100;5.500;12.500;1.660;11.870
90002;15/03/2027;13.900;5.600;13.000;0.760;4.390
90002;16/03/2027;0.000;5.600;17.000;2.030;14.450
90002;17/03/2027;0.500;6.800;11.200;1.370;7.340
90002;18/03/2027;0.000;4.800;12.400;2.550;14.780
90002;19/03/2027;0.000;3.100;12.200;2.760;17.330
90002;20/03/2027;1.700;2.600;13.100;1.450;8.810
90002;21/03/2027;0.000;4.800;15.900;2.680;17.250
90002;22/03/2027;0.000;2.600;15.600;2.580;17.850
90002;23/03/2027;0.000;2.600;16.000;2.690;18.240
90002;24/03/2027;0.000;0.800;17.100;2.860;18.580
90002;25/03/2027;0.000;2.600;16.200;3.000;18.810
90002;26/03/2027;0.000;5.000;17.100;3.450;19.000
90002;27/03/2027;0.000;5.100;18.200;3.090;19.330
90002;28/03/2027;0.000;2.900;19.700;3.060;19.170
90002;29/03/2027;0.100;7.400;16.200;2.170;11.860
90002;30/03/2027;10.100;7.200;12.300;1.380;10.040
90002;31/03/2027;7.600;2.600;9.200;0.790;5.860
90002;01/04/2027;2.700;0.200;3.500;0.900;5.480
90002;02/04/2027;3.800;-0.500;2.500;0.950;5.490
90002;03/04/2027;0.000;-2.600;4.600;1.580;12.350
