sim_idx,ilot_id,zone,sol_type,zone_meteo,N_lixi,dCorg,rdt
18,beauce_31,beauce,330151_330489_1,13218,2.5549999999999997,-528.84,4.49
18,beauce_32,beauce,330151_330489_1,13218,3.0149999999999997,-514.9,6.72
18,beauce_33,beauce,330151_330489_1,13218,3.0149999999999997,-514.9,6.72
18,beauce_34,beauce,330151_330489_1,13218,3.0149999999999997,-514.9,6.72
18,beauce_35,beauce,330151_330489_1,13218,2.5549999999999997,-528.84,4.49
18,beauce_36,beauce,330151_330489_1,13218,3.0149999999999997,-514.9,6.72
18,beauce_37,beauce,330104_330367_1,13218,1.7249999999999999,-502.305,4.65
18,beauce_38,beauce,330104_330367_1,13218,2.005,-453.835,7.08
18,beauce_39,beauce,330104_330367_1,13218,2.005,-453.835,7.08
18,beauce_3,beauce,18960_27491,13218,3.0349999999999997,-657.4699999999999,5.31
18,beauce_40,beauce,330104_330367_1,13218,2.005,-453.835,7.08
18,beauce_41,beauce,330104_330367_1,13218,1.7249999999999999,-502.305,4.65
18,beauce_42,beauce,330104_330367_1,13218,2.005,-453.835,7.08
18,beauce_43,beauce,330104_330367_1,13218,1.7249999999999999,-502.305,4.65
18,beauce_44,beauce,330104_330367_1,13218,2.005,-453.835,7.08
18,beauce_45,beauce,330104_330367_1,13218,2.005,-453.835,7.08
18,beauce_46,beauce,330104_330367_1,13218,2.005,-453.835,7.08
18,beauce_47,beauce,330104_330367_1,13218,1.7249999999999999,-502.305,4.65
18,beauce_48,beauce,330104_330367_1,13218,2.005,-453.835,7.08
18,beauce_4,beauce,18960_27491,13218,3.0349999999999997,-657.4699999999999,5.31
18,beauce_5,beauce,18960_27491,13218,3.0349999999999997,-657.4699999999999,5.31
18,beauce_6,beauce,18960_27491,13218,3.0349999999999997,-657.4699999999999,5.31
18,beauce_7,beauce,330151_330489_1,13218,2.6950000000000003,-540.985,4.94
18,beauce_8,beauce,330151_330489_1,13218,2.6950000000000003,-540.985,4.94
18,beauce_9,beauce,330104_330367_1,13218,2.005,-513.675,4.9
18,copie_beauce_10,beauce,330104_330367_1,13218,2.005,-513.675,4.9
18,copie_beauce_44,beauce,330104_330367_1,13218,2.005,-453.835,7.08
18,copie_beauce_8,beauce,330151_330489_1,13218,0.01,-314.93333333333334,
18,copie_oceanique_14,oceanique,330151_330489_1,13761,15.79,-563.16,6.35
18,copie_oceanique_1,oceanique,18960_27491,13761,14.78,-685.65,4.66
18,copie_oceanique_5,oceanique,330104_330367_1,13761,13.04,-548.29,4.32
18,copie_sudouest_18,sudouest,18960_27491,4756,33.04,-838.64,7.7
18,copie_sudouest_1,sudouest,330151_330489_1,4756,0.06333333333333334,-405.49,
18,copie_sudouest_22,sudouest,330104_330367_1,4756,21.875,-689.5350000000001,6.56
18,copie_sudouest_2,sudouest,330151_330489_1,4756,21.295,-723.0,6.22
18,oceanique_10,oceanique,330151_330489_1,13761,15.79,-563.16,6.35
18,oceanique_11,oceanique,330151_330489_1,13761,15.555,-576.395,4.25
18,oceanique_12,oceanique,330151_330489_1,13218,3.0149999999999997,-514.905,6.72
18,oceanique_13,oceanique,330151_330489_1,13761,15.555,-576.395,4.25
18,oceanique_14,oceanique,330151_330489_1,13761,15.79,-563.16,6.35
18,oceanique_15,oceanique,330151_330489_1,13761,15.79,-563.16,6.35
18,oceanique_16,oceanique,18960_27491,13761,18.835,-671.885,7.67
18,oceanique_17,oceanique,18960_27491,13761,16.395,-687.89,4.87
18,oceanique_18,oceanique,18960_27491,13761,18.835,-671.885,7.67
18,oceanique_19,oceanique,330104_330367_1,13761,14.415,-550.4449999999999,4.55
18,oceanique_1,oceanique,18960_27491,13761,14.78,-685.65,4.66
18,oceanique_20,oceanique,330104_330367_1,13761,15.06,-533.53,6.88
18,oceanique_21,oceanique,330104_330367_1,13761,15.06,-533.53,6.88
18,oceanique_22,oceanique,330104_330367_1,13761,15.06,-533.53,6.88
18,oceanique_23,oceanique,330104_330367_1,13761,14.415,-550.4449999999999,4.55
18,oceanique_24,oceanique,330104_330367_1,13761,15.06,-533.53,6.88
18,oceanique_2,oceanique,330151_330489_1,13761,14.53,-572.275,4.05
18,oceanique_3,oceanique,330151_330489_1,13761,14.53,-572.275,4.05
18,oceanique_4,oceanique,18960_27491,13761,14.78,-685.65,4.66
18,oceanique_5,oceanique,330104_330367_1,13761,13.04,-548.29,4.32
18,oceanique_6,oceanique,330104_330367_1,13761,13.04,-548.29,4.32
18,oceanique_7,oceanique,18960_27491,13761,16.4,-687.89,4.87
18,oceanique_8,oceanique,18960_27491,13761,18.835,-671.885,7.67
18,oceanique_9,oceanique,18960_27491,13761,18.835,-671.885,7.67
18,sudouest_10,sudouest,330104_330367_1,4756,21.869999999999997,-689.5350000000001,6.56
18,sudouest_11,sudouest,330104_330367_1,4756,21.865000000000002,-689.27,6.55
18,sudouest_12,sudouest,330104_330367_1,4756,21.85,-689.27,6.55
18,sudouest_13,sudouest,330151_330489_1,4756,21.295,-723.0,6.22
18,sudouest_14,sudouest,330151_330489_1,4756,21.295,-723.0,6.22
18,sudouest_15,sudouest,18960_27491,4756,33.065,-838.56,7.69
18,sudouest_16,sudouest,18960_27491,4756,33.085,-838.56,7.69
18,sudouest_17,sudouest,18960_27491,4756,33.05,-838.64,7.7
18,sudouest_18,sudouest,18960_27491,4756,33.04,-838.64,7.7
18,sudouest_19,sudouest,330151_330489_1,4756,21.295,-723.0,6.22
18,sudouest_1,sudouest,330151_330489_1,4756,21.295,-723.0,6.22
18,sudouest_20,sudouest,330151_330489_1,4756,21.295,-723.0,6.22
18,sudouest_21,sudouest,330104_330367_1,4756,21.880000000000003,-689.5350000000001,6.56
18,sudouest_22,sudouest,330104_330367_1,4756,21.875,-689.5350000000001,6.56
18,sudouest_23,sudouest,330104_330367_1,4756,21.880000000000003,-689.27,6.55
18,sudouest_24,sudouest,330104_330367_1,4756,21.855,-689.27,6.55
18,sudouest_25,sudouest,330151_330489_1,4756,16.89,-748.0400000000001,3.83
18,sudouest_26,sudouest,330151_330489_1,4756,17.78,-757.525,4.18
18,sudouest_27,sudouest,330151_330489_1,4756,16.89,-748.0400000000001,3.83
18,sudouest_28,sudouest,330151_330489_1,4756,17.78,-757.525,4.18
18,sudouest_29,sudouest,18960_27491,4756,33.57,-882.705,5.04
18,sudouest_2,sudouest,330151_330489_1,4756,21.295,-723.0,6.22
18,sudouest_30,sudouest,18960_27491,4756,35.355000000000004,-892.585,5.31
18,sudouest_31,sudouest,18960_27491,4756,33.68,-882.705,5.04
18,sudouest_32,sudouest,18960_27491,4756,35.315,-892.585,5.31
18,sudouest_33,sudouest,18960_27491,4756,33.52,-882.705,5.04
18,sudouest_34,sudouest,18960_27491,4756,35.33,-892.585,5.31
18,sudouest_35,sudouest,18960_27491,4756,33.625,-882.705,5.04
18,sudouest_36,sudouest,18960_27491,4756,35.26,-892.585,5.31
18,sudouest_37,sudouest,330151_330489_1,4756,16.89,-748.0400000000001,3.83
18,sudouest_38,sudouest,330151_330489_1,4756,17.78,-757.525,4.18
18,sudouest_39,sudouest,330151_330489_1,4756,16.89,-748.0400000000001,3.83
18,sudouest_3,sudouest,18960_27491,4756,33.08,-838.56,7.69
18,sudouest_40,sudouest,330151_330489_1,4756,17.78,-757.525,4.18
18,sudouest_41,sudouest,330104_330367_1,4756,19.165,-715.52,4.29
18,sudouest_42,sudouest,330104_330367_1,4756,20.215,-721.74,4.63
18,sudouest_43,sudouest,330104_330367_1,4756,18.900000000000002,-715.52,4.29
18,sudouest_44,sudouest,330104_330367_1,4756,20.2,-721.74,4.63
18,sudouest_45,sudouest,330104_330367_1,4756,19.115000000000002,-715.52,4.29
18,sudouest_46,sudouest,330104_330367_1,4756,20.045,-721.74,4.63
18,sudouest_47,sudouest,330104_330367_1,4756,19.04,-715.52,4.29
18,sudouest_48,sudouest,330104_330367_1,4756,20.23,-721.74,4.63
18,sudouest_4,sudouest,18960_27491,4756,33.08,-838.56,7.69
18,sudouest_5,sudouest,18960_27491,4756,32.835,-838.64,7.7
18,sudouest_6,sudouest,18960_27491,4756,32.955,-838.64,7.7
18,sudouest_7,sudouest,330151_330489_1,4756,21.295,-723.0,6.22
18,sudouest_8,sudouest,330151_330489_1,4756,21.295,-723.0,6.22
18,sudouest_9,sudouest,330104_330367_1,4756,21.880000000000003,-689.5350000000001,6.56
19,beauce_10,beauce,330104_330367_1,13218,1.7249999999999999,-145.655,3.59
19,beauce_11,beauce,330104_330367_1,13218,1.7249999999999999,-145.655,3.59
19,beauce_12,beauce,330104_330367_1,13218,1.7249999999999999,-145.655,3.59
19,beauce_13,beauce,330151_330489_1,13218,2.785,-154.37,3.06
19,beauce_14,beauce,330151_330489_1,13218,2.785,-153.98,2.03
19,beauce_15,beauce,330151_330489_1,13218,2.785,-153.98,2.03
19,beauce_16,beauce,330151_330489_1,13218,2.785,-153.98,2.03
19,beauce_17,beauce,330151_330489_1,13218,2.785,-154.37,3.06
19,beauce_18,beauce,330151_330489_1,13218,2.785,-153.98,2.03
19,beauce_19,beauce,18960_27491,13218,1.905,-187.015,3.48
19,beauce_1,beauce,330151_330489_1,13218,2.81,-154.52,3.52
19,beauce_20,beauce,18960_27491,13218,2.12,-186.16,2.5
19,beauce_21,beauce,18960_27491,13218,2.12,-186.16,2.5
19,beauce_22,beauce,18960_27491,13218,2.12,-186.16,2.5
19,beauce_23,beauce,18960_27491,13218,1.905,-187.015,3.48
19,beauce_24,beauce,18960_27491,13218,2.12,-186.16,2.5
19,beauce_25,beauce,18960_27491,13218,1.905,-187.015,3.48
19,beauce_26,beauce,18960_27491,13218,2.125,-186.185,2.5
19,beauce_27,beauce,18960_27491,13218,2.125,-186.185,2.5
19,beauce_28,beauce,18960_27491,13218,2.125,-186.185,2.5
19,beauce_29,beauce,18960_27491,13218,1.905,-187.015,3.48
19,beauce_2,beauce,330151_330489_1,13218,2.81,-154.52,3.52
19,beauce_30,beauce,18960_27491,13218,2.125,-186.185,2.5
19,beauce_31,beauce,330151_330489_1,13218,2.785,-154.37,3.06
19,beauce_32,beauce,330151_330489_1,13218,2.785,-153.98,2.03
19,beauce_33,beauce,330151_330489_1,13218,2.785,-153.98,2.03
19,beauce_34,beauce,330151_330489_1,13218,2.785,-153.98,2.03
19,beauce_35,beauce,330151_330489_1,13218,2.785,-154.37,3.06
19,beauce_36,beauce,330151_330489_1,13218,2.785,-153.98,2.03
19,beauce_37,beauce,330104_330367_1,13218,1.71,-145.55,3.09
19,beauce_38,beauce,330104_330367_1,13218,1.765,-145.225,2.44
19,beauce_39,beauce,330104_330367_1,13218,1.765,-145.225,2.44
19,beauce_3,beauce,18960_27491,13218,1.885,-186.89999999999998,3.97
19,beauce_40,beauce,330104_330367_1,13218,1.765,-145.225,2.44
19,beauce_41,beauce,330104_330367_1,13218,1.71,-145.55,3.09
19,beauce_42,beauce,330104_330367_1,13218,1.765,-145.225,2.44
19,beauce_43,beauce,330104_330367_1,13218,1.71,-145.55,3.09
19,beauce_44,beauce,330104_330367_1,13218,1.765,-145.215,2.44
19,beauce_45,beauce,330104_330367_1,13218,1.765,-145.215,2.44
19,beauce_46,beauce,330104_330367_1,13218,1.765,-145.215,2.44
19,beauce_47,beauce,330104_330367_1,13218,1.71,-145.55,3.09
19,beauce_48,beauce,330104_330367_1,13218,1.765,-145.215,2.44
19,beauce_4,beauce,18960_27491,13218,1.885,-186.89999999999998,3.97
19,beauce_5,beauce,18960_27491,13218,1.885,-186.89999999999998,3.97
19,beauce_6,beauce,18960_27491,13218,1.885,-186.89999999999998,3.97
19,beauce_7,beauce,330151_330489_1,13218,2.81,-154.52,3.52
19,beauce_8,beauce,330151_330489_1,13218,2.81,-154.52,3.52
19,beauce_9,beauce,330104_330367_1,13218,1.7249999999999999,-145.655,3.59
19,copie_beauce_10,beauce,330104_330367_1,13218,1.7249999999999999,-145.655,3.59
19,copie_beauce_44,beauce,330104_330367_1,13218,1.765,-145.215,2.44
19,copie_beauce_8,beauce,330151_330489_1,13218,0.006666666666666667,-340.5133333333334,
19,copie_oceanique_14,oceanique,330151_330489_1,13761,16.305,-171.89499999999998,2.15
19,copie_oceanique_1,oceanique,18960_27491,13761,12.125,-209.14499999999998,2.61
19,copie_oceanique_5,oceanique,330104_330367_1,13761,12.405000000000001,-162.72,2.52
19,copie_sudouest_18,sudouest,18960_27491,4756,21.97,-259.02,3.27
19,copie_sudouest_1,sudouest,330151_330489_1,4756,2.2199999999999998,-420.29999999999995,
19,copie_sudouest_22,sudouest,330104_330367_1,4756,15.96,-205.285,2.64
19,copie_sudouest_2,sudouest,330151_330489_1,4756,15.715,-217.055,3.18
19,oceanique_10,oceanique,330151_330489_1,13761,16.305,-171.89499999999998,2.15
19,oceanique_11,oceanique,330151_330489_1,13761,12.485,-171.88,2.85
19,oceanique_12,oceanique,330151_330489_1,13218,2.785,-153.98,2.03
19,oceanique_13,oceanique,330151_330489_1,13761,12.485,-171.88,2.85
19,oceanique_14,oceanique,330151_330489_1,13761,16.305,-171.89499999999998,2.15
19,oceanique_15,oceanique,330151_330489_1,13761,16.305,-171.89499999999998,2.15
19,oceanique_16,oceanique,18960_27491,13761,13.39,-209.125,2.11
19,oceanique_17,oceanique,18960_27491,13761,12.155000000000001,-209.19,3.01
19,oceanique_18,oceanique,18960_27491,13761,13.39,-209.125,2.11
19,oceanique_19,oceanique,330104_330367_1,13761,12.44,-162.76,2.93
19,oceanique_1,oceanique,18960_27491,13761,12.125,-209.14499999999998,2.61
19,oceanique_20,oceanique,330104_330367_1,13761,13.635000000000002,-162.77499999999998,1.9
19,oceanique_21,oceanique,330104_330367_1,13761,13.635000000000002,-162.77499999999998,1.9
19,oceanique_22,oceanique,330104_330367_1,13761,13.635000000000002,-162.77499999999998,1.9
19,oceanique_23,oceanique,330104_330367_1,13761,12.44,-162.76,2.93
19,oceanique_24,oceanique,330104_330367_1,13761,13.635000000000002,-162.77499999999998,1.9
19,oceanique_2,oceanique,330151_330489_1,13761,12.48,-171.84,2.4
19,oceanique_3,oceanique,330151_330489_1,13761,12.48,-171.84,2.4
19,oceanique_4,oceanique,18960_27491,13761,12.125,-209.14499999999998,2.61
19,oceanique_5,oceanique,330104_330367_1,13761,12.405000000000001,-162.72,2.52
19,oceanique_6,oceanique,330104_330367_1,13761,12.405000000000001,-162.72,2.52
19,oceanique_7,oceanique,18960_27491,13761,12.155000000000001,-209.19,3.01
19,oceanique_8,oceanique,18960_27491,13761,13.39,-209.125,2.11
19,oceanique_9,oceanique,18960_27491,13761,13.39,-209.125,2.11
19,sudouest_10,sudouest,330104_330367_1,4756,15.96,-205.285,2.64
19,sudouest_11,sudouest,330104_330367_1,4756,15.96,-205.285,2.64
19,sudouest_12,sudouest,330104_330367_1,4756,15.96,-205.285,2.64
19,sudouest_13,sudouest,330151_330489_1,4756,15.715,-217.055,3.18
19,sudouest_14,sudouest,330151_330489_1,4756,15.715,-217.055,3.18
19,sudouest_15,sudouest,18960_27491,4756,21.97,-259.02,3.27
19,sudouest_16,sudouest,18960_27491,4756,21.97,-259.02,3.27
19,sudouest_17,sudouest,18960_27491,4756,21.97,-259.02,3.27
19,sudouest_18,sudouest,18960_27491,4756,21.97,-259.02,3.27
19,sudouest_19,sudouest,330151_330489_1,4756,15.715,-217.055,3.18
19,sudouest_1,sudouest,330151_330489_1,4756,15.715,-217.055,3.18
19,sudouest_20,sudouest,330151_330489_1,4756,15.715,-217.055,3.18
19,sudouest_21,sudouest,330104_330367_1,4756,15.96,-205.285,2.64
19,sudouest_22,sudouest,330104_330367_1,4756,15.96,-205.285,2.64
19,sudouest_23,sudouest,330104_330367_1,4756,15.96,-205.285,2.64
19,sudouest_24,sudouest,330104_330367_1,4756,15.96,-205.285,2.64
19,sudouest_25,sudouest,330151_330489_1,4756,12.085,-216.805,2.73
19,sudouest_26,sudouest,330151_330489_1,4756,12.100000000000001,-217.07,3.19
19,sudouest_27,sudouest,330151_330489_1,4756,12.085,-216.805,2.73
19,sudouest_28,sudouest,330151_330489_1,4756,12.100000000000001,-217.07,3.19
19,sudouest_29,sudouest,18960_27491,4756,20.825,-259.5,3.48
19,sudouest_2,sudouest,330151_330489_1,4756,15.715,-217.055,3.18
19,sudouest_30,sudouest,18960_27491,4756,20.840000000000003,-259.58000000000004,3.89
19,sudouest_31,sudouest,18960_27491,4756,20.825,-259.5,3.48
19,sudouest_32,sudouest,18960_27491,4756,20.840000000000003,-259.58000000000004,3.89
19,sudouest_33,sudouest,18960_27491,4756,20.825,-259.5,3.48
19,sudouest_34,sudouest,18960_27491,4756,20.840000000000003,-259.58000000000004,3.89
19,sudouest_35,sudouest,18960_27491,4756,20.825,-259.5,3.48
19,sudouest_36,sudouest,18960_27491,4756,20.840000000000003,-259.58000000000004,3.89
19,sudouest_37,sudouest,330151_330489_1,4756,12.085,-216.805,2.73
19,sudouest_38,sudouest,330151_330489_1,4756,12.100000000000001,-217.07,3.19
19,sudouest_39,sudouest,330151_330489_1,4756,12.085,-216.805,2.73
19,sudouest_3,sudouest,18960_27491,4756,21.97,-259.02,3.27
19,sudouest_40,sudouest,330151_330489_1,4756,12.100000000000001,-217.07,3.19
19,sudouest_41,sudouest,330104_330367_1,4756,14.935,-205.45999999999998,2.96
19,sudouest_42,sudouest,330104_330367_1,4756,14.96,-205.59,3.39
19,sudouest_43,sudouest,330104_330367_1,4756,14.935,-205.45999999999998,2.96
19,sudouest_44,sudouest,330104_330367_1,4756,14.96,-205.59,3.39
19,sudouest_45,sudouest,330104_330367_1,4756,14.935,-205.45999999999998,2.96
19,sudouest_46,sudouest,330104_330367_1,4756,14.96,-205.59,3.39
19,sudouest_47,sudouest,330104_330367_1,4756,14.935,-205.45999999999998,2.96
19,sudouest_48,sudouest,330104_330367_1,4756,14.96,-205.59,3.39
19,sudouest_4,sudouest,18960_27491,4756,21.97,-259.02,3.27
19,sudouest_5,sudouest,18960_27491,4756,21.97,-259.02,3.27
19,sudouest_6,sudouest,18960_27491,4756,21.97,-259.02,3.27
19,sudouest_7,sudouest,330151_330489_1,4756,15.715,-217.055,3.18
19,sudouest_8,sudouest,330151_330489_1,4756,15.715,-217.055,3.18
19,sudouest_9,sudouest,330104_330367_1,4756,15.96,-205.285,2.64
20,beauce_10,beauce,330104_330367_1,13218,1.7249999999999999,-188.7,4.31
20,beauce_11,beauce,330104_330367_1,13218,1.7249999999999999,-188.7,4.31
20,beauce_12,beauce,330104_330367_1,13218,1.7249999999999999,-188.7,4.31
20,beauce_13,beauce,330151_330489_1,13218,2.735,-199.89,3.48
20,beauce_14,beauce,330151_330489_1,13218,2.73,-198.205,3.03
20,beauce_15,beauce,330151_330489_1,13218,2.73,-198.205,3.03
20,beauce_16,beauce,330151_330489_1,13218,2.73,-198.205,3.03
20,beauce_17,beauce,330151_330489_1,13218,2.735,-199.89,3.48
20,beauce_18,beauce,330151_330489_1,13218,2.73,-198.205,3.03
20,beauce_19,beauce,18960_27491,13218,1.92,-245.76,4.27
20,beauce_1,beauce,330151_330489_1,13218,2.755,-200.28,3.98
20,beauce_20,beauce,18960_27491,13218,2.115,-232.17999999999998,4.36
20,beauce_21,beauce,18960_27491,13218,2.115,-232.17999999999998,4.36
20,beauce_22,beauce,18960_27491,13218,2.115,-232.17999999999998,4.36
20,beauce_23,beauce,18960_27491,13218,1.92,-245.76,4.27
20,beauce_24,beauce,18960_27491,13218,2.115,-232.17999999999998,4.36
20,beauce_25,beauce,18960_27491,13218,1.92,-245.76,4.27
20,beauce_26,beauce,18960_27491,13218,2.12,-232.2,4.36
20,beauce_27,beauce,18960_27491,13218,2.12,-232.2,4.36
20,beauce_28,beauce,18960_27491,13218,2.12,-232.2,4.36
20,beauce_29,beauce,18960_27491,13218,1.92,-245.76,4.27
20,beauce_2,beauce,330151_330489_1,13218,2.755,-200.28,3.98
20,beauce_30,beauce,18960_27491,13218,2.12,-232.2,4.36
20,beauce_31,beauce,330151_330489_1,13218,2.735,-199.89,3.48
20,beauce_32,beauce,330151_330489_1,13218,2.7249999999999996,-198.215,3.03
20,beauce_33,beauce,330151_330489_1,13218,2.7249999999999996,-198.215,3.03
20,beauce_34,beauce,330151_330489_1,13218,2.7249999999999996,-198.215,3.03
20,beauce_35,beauce,330151_330489_1,13218,2.735,-199.89,3.48
20,beauce_36,beauce,330151_330489_1,13218,2.7249999999999996,-198.215,3.03
20,beauce_37,beauce,330104_330367_1,13218,1.71,-188.45,3.87
20,beauce_38,beauce,330104_330367_1,13218,1.7449999999999999,-184.03,3.52
20,beauce_39,beauce,330104_330367_1,13218,1.7449999999999999,-184.03,3.52
20,beauce_3,beauce,18960_27491,13218,1.91,-245.625,4.76
20,beauce_40,beauce,330104_330367_1,13218,1.7449999999999999,-184.03,3.52
20,beauce_41,beauce,330104_330367_1,13218,1.71,-188.45,3.87
20,beauce_42,beauce,330104_330367_1,13218,1.7449999999999999,-184.03,3.52
20,beauce_43,beauce,330104_330367_1,13218,1.71,-188.45,3.87
20,beauce_44,beauce,330104_330367_1,13218,1.7449999999999999,-184.015,3.52
20,beauce_45,beauce,330104_330367_1,13218,1.7449999999999999,-184.015,3.52
20,beauce_46,beauce,330104_330367_1,13218,1.7449999999999999,-184.015,3.52
20,beauce_47,beauce,330104_330367_1,13218,1.71,-188.45,3.87
20,beauce_48,beauce,330104_330367_1,13218,1.7449999999999999,-184.015,3.52
20,beauce_4,beauce,18960_27491,13218,1.91,-245.625,4.76
20,beauce_5,beauce,18960_27491,13218,1.91,-245.625,4.76
20,beauce_6,beauce,18960_27491,13218,1.91,-245.625,4.76
20,beauce_7,beauce,330151_330489_1,13218,2.755,-200.28,3.98
20,beauce_8,beauce,330151_330489_1,13218,2.755,-200.28,3.98
20,beauce_9,beauce,330104_330367_1,13218,1.7249999999999999,-188.7,4.31
20,copie_beauce_10,beauce,330104_330367_1,13218,1.7249999999999999,-188.7,4.31
20,copie_beauce_44,beauce,330104_330367_1,13218,1.7449999999999999,-184.015,3.52
20,copie_beauce_8,beauce,330151_330489_1,13218,0.013333333333333334,-344.76666666666665,
20,copie_oceanique_14,oceanique,330151_330489_1,13761,13.895,-219.095,3.11
20,copie_oceanique_1,oceanique,18960_27491,13761,12.81,-266.36,3.38
20,copie_oceanique_5,oceanique,330104_330367_1,13761,12.27,-207.635,3.17
20,copie_sudouest_18,sudouest,18960_27491,4756,17.835,-324.445,4.61
20,copie_sudouest_1,sudouest,330151_330489_1,4756,0.06,-423.6066666666666,
20,copie_sudouest_22,sudouest,330104_330367_1,4756,11.889999999999999,-258.805,3.81
20,copie_sudouest_2,sudouest,330151_330489_1,4756,10.18,-273.59499999999997,4.19
20,oceanique_10,oceanique,330151_330489_1,13761,13.895,-219.095,3.11
20,oceanique_11,oceanique,330151_330489_1,13761,9.96,-219.135,3.39
20,oceanique_12,oceanique,330151_330489_1,13218,2.73,-198.205,3.03
20,oceanique_13,oceanique,330151_330489_1,13761,9.96,-219.135,3.39
20,oceanique_14,oceanique,330151_330489_1,13761,13.895,-219.095,3.11
20,oceanique_15,oceanique,330151_330489_1,13761,13.895,-219.095,3.11
20,oceanique_16,oceanique,18960_27491,13761,14.025,-265.41,3.04
20,oceanique_17,oceanique,18960_27491,13761,12.845,-266.455,3.85
20,oceanique_18,oceanique,18960_27491,13761,14.025,-265.41,3.04
20,oceanique_19,oceanique,330104_330367_1,13761,12.28,-207.825,3.58
20,oceanique_1,oceanique,18960_27491,13761,12.81,-266.36,3.38
20,oceanique_20,oceanique,330104_330367_1,13761,13.399999999999999,-207.42,2.57
20,oceanique_21,oceanique,330104_330367_1,13761,13.399999999999999,-207.42,2.57
20,oceanique_22,oceanique,330104_330367_1,13761,13.399999999999999,-207.42,2.57
20,oceanique_23,oceanique,330104_330367_1,13761,12.28,-207.825,3.58
20,oceanique_24,oceanique,330104_330367_1,13761,13.399999999999999,-207.42,2.57
20,oceanique_2,oceanique,330151_330489_1,13761,9.94,-218.865,2.93
20,oceanique_3,oceanique,330151_330489_1,13761,9.94,-218.865,2.93
20,oceanique_4,oceanique,18960_27491,13761,12.81,-266.36,3.38
20,oceanique_5,oceanique,330104_330367_1,13761,12.27,-207.635,3.17
20,oceanique_6,oceanique,330104_330367_1,13761,12.27,-207.635,3.17
20,oceanique_7,oceanique,18960_27491,13761,12.845,-266.455,3.85
20,oceanique_8,oceanique,18960_27491,13761,14.025,-265.41,3.04
20,oceanique_9,oceanique,18960_27491,13761,14.025,-265.41,3.04
20,sudouest_10,sudouest,330104_330367_1,4756,11.889999999999999,-258.805,3.81
20,sudouest_11,sudouest,330104_330367_1,4756,11.889999999999999,-258.805,3.81
20,sudouest_12,sudouest,330104_330367_1,4756,11.889999999999999,-258.805,3.81
20,sudouest_13,sudouest,330151_330489_1,4756,10.18,-273.59499999999997,4.19
20,sudouest_14,sudouest,330151_330489_1,4756,10.18,-273.59499999999997,4.19
20,sudouest_15,sudouest,18960_27491,4756,17.845,-324.445,4.61
20,sudouest_16,sudouest,18960_27491,4756,17.845,-324.445,4.61
20,sudouest_17,sudouest,18960_27491,4756,17.835,-324.445,4.61
20,sudouest_18,sudouest,18960_27491,4756,17.835,-324.445,4.61
20,sudouest_19,sudouest,330151_330489_1,4756,10.18,-273.59499999999997,4.19
20,sudouest_1,sudouest,330151_330489_1,4756,10.18,-273.59499999999997,4.19
20,sudouest_20,sudouest,330151_330489_1,4756,10.18,-273.59499999999997,4.19
20,sudouest_21,sudouest,330104_330367_1,4756,11.889999999999999,-258.805,3.81
20,sudouest_22,sudouest,330104_330367_1,4756,11.889999999999999,-258.805,3.81
20,sudouest_23,sudouest,330104_330367_1,4756,11.889999999999999,-258.805,3.81
20,sudouest_24,sudouest,330104_330367_1,4756,11.889999999999999,-258.805,3.81
20,sudouest_25,sudouest,330151_330489_1,4756,6.5,-273.06,3.39
20,sudouest_26,sudouest,330151_330489_1,4756,6.52,-273.655,3.83
20,sudouest_27,sudouest,330151_330489_1,4756,6.5,-273.06,3.39
20,sudouest_28,sudouest,330151_330489_1,4756,6.52,-273.655,3.83
20,sudouest_29,sudouest,18960_27491,4756,16.695,-325.685,4.32
20,sudouest_2,sudouest,330151_330489_1,4756,10.18,-273.59499999999997,4.19
20,sudouest_30,sudouest,18960_27491,4756,16.755000000000003,-326.0,4.73
20,sudouest_31,sudouest,18960_27491,4756,16.695,-325.685,4.32
20,sudouest_32,sudouest,18960_27491,4756,16.755000000000003,-326.0,4.73
20,sudouest_33,sudouest,18960_27491,4756,16.695,-325.685,4.32
20,sudouest_34,sudouest,18960_27491,4756,16.755000000000003,-326.0,4.73
20,sudouest_35,sudouest,18960_27491,4756,16.695,-325.685,4.32
20,sudouest_36,sudouest,18960_27491,4756,16.755000000000003,-326.0,4.73
20,sudouest_37,sudouest,330151_330489_1,4756,6.5,-273.06,3.39
20,sudouest_38,sudouest,330151_330489_1,4756,6.52,-273.655,3.83
20,sudouest_39,sudouest,330151_330489_1,4756,6.5,-273.06,3.39
20,sudouest_3,sudouest,18960_27491,4756,17.845,-324.445,4.61
20,sudouest_40,sudouest,330151_330489_1,4756,6.52,-273.655,3.83
20,sudouest_41,sudouest,330104_330367_1,4756,10.805,-259.33,3.65
20,sudouest_42,sudouest,330104_330367_1,4756,10.89,-259.595,4.06
20,sudouest_43,sudouest,330104_330367_1,4756,10.805,-259.33,3.65
20,sudouest_44,sudouest,330104_330367_1,4756,10.89,-259.595,4.06
20,sudouest_45,sudouest,330104_330367_1,4756,10.805,-259.33,3.65
20,sudouest_46,sudouest,330104_330367_1,4756,10.89,-259.595,4.06
20,sudouest_47,sudouest,330104_330367_1,4756,10.805,-259.33,3.65
20,sudouest_48,sudouest,330104_330367_1,4756,10.89,-259.595,4.06
20,sudouest_4,sudouest,18960_27491,4756,17.845,-324.445,4.61
